Meadow,Site,Elevation,Species1,Species2,Schoener
a,2,984.9,Vicia sepium,ZDensityDipteraTOTAL,
a,2,984.9,Viola sp#,ZDensityDipteraTOTAL,
a,3,949.8,Aconitum anthora,ZDensityDipteraTOTAL,
a,3,949.8,Aconitum napellus,ZDensityDipteraTOTAL,
a,3,949.8,Aegopodium podagraria,ZDensityDipteraTOTAL,
a,3,949.8,Ajuga pyramidalis,ZDensityDipteraTOTAL,
a,3,949.8,Ajuga reptans,ZDensityDipteraTOTAL,
a,3,949.8,Alchemilla sp#,ZDensityDipteraTOTAL,
a,3,949.8,Allium carinatum,ZDensityDipteraTOTAL,
a,3,949.8,Anacamptis pyramidalis,ZDensityDipteraTOTAL,
a,3,949.8,Anemone narcissiflora,ZDensityDipteraTOTAL,
a,3,949.8,Anthyllis vulneraria,ZDensityDipteraTOTAL,
a,3,949.8,Arnica montana,ZDensityDipteraTOTAL,
a,3,949.8,Aster amellus,ZDensityDipteraTOTAL,
a,3,949.8,Aster bellidiastrum,ZDensityDipteraTOTAL,
a,3,949.8,Atroba belladonna,ZDensityDipteraTOTAL,
a,3,949.8,Bellis perennis,ZDensityDipteraTOTAL,
a,3,949.8,Bistorta vivipara,ZDensityDipteraTOTAL,
a,3,949.8,Capsella bursa-pastoris,ZDensityDipteraTOTAL,
a,3,949.8,Carduus defloratus,ZDensityDipteraTOTAL,
a,3,949.8,Carduus nutans,ZDensityDipteraTOTAL,
a,3,949.8,Carlina vulgaris,ZDensityDipteraTOTAL,
a,3,949.8,Centaurium sp#,ZDensityDipteraTOTAL,
a,3,949.8,Cephalanthera longifolia,ZDensityDipteraTOTAL,
a,3,949.8,Chenopodium sp#,ZDensityDipteraTOTAL,
a,3,949.8,Cichorium intybus,ZDensityDipteraTOTAL,
a,3,949.8,Cirsium arvense,ZDensityDipteraTOTAL,
a,3,949.8,Coeglossum viride,ZDensityDipteraTOTAL,
a,3,949.8,Convolvulus arvensis,ZDensityDipteraTOTAL,
a,3,949.8,Conyza sp#,ZDensityDipteraTOTAL,
a,3,949.8,Crepis sp#,ZDensityDipteraTOTAL,
a,3,949.8,Crepis sp# 2,ZDensityDipteraTOTAL,
a,3,949.8,Crepis/Hieracium,ZDensityDipteraTOTAL,
a,3,949.8,Cuscuta europaeae,ZDensityDipteraTOTAL,
a,3,949.8,Dianthus sp#,ZDensityDipteraTOTAL,
a,3,949.8,Epilobium sp#,ZDensityDipteraTOTAL,
a,3,949.8,Euphorbia cyparissias,ZDensityDipteraTOTAL,
a,3,949.8,Fragaria sp#,ZDensityDipteraTOTAL,
a,3,949.8,Gentiana sp#,ZDensityDipteraTOTAL,
a,3,949.8,Gentiana verna,ZDensityDipteraTOTAL,
a,3,949.8,Geranium sanguineum?,ZDensityDipteraTOTAL,
a,3,949.8,Geranium sp#,ZDensityDipteraTOTAL,
a,3,949.8,Geranium sylvaticum,ZDensityDipteraTOTAL,
a,3,949.8,Globularia cardiflora,ZDensityDipteraTOTAL,
a,3,949.8,Gymnadenia conopsea,ZDensityDipteraTOTAL,
a,3,949.8,Lamium album,ZDensityDipteraTOTAL,
a,3,949.8,Lathyrus sp#,ZDensityDipteraTOTAL,
a,3,949.8,Maianthemum bifolium,ZDensityDipteraTOTAL,
a,3,949.8,Malva neglecta,ZDensityDipteraTOTAL,
a,3,949.8,Medicago minima,ZDensityDipteraTOTAL,
a,3,949.8,Melampyrum sylvaticum,ZDensityDipteraTOTAL,
a,3,949.8,Mycelis muralis,ZDensityDipteraTOTAL,
a,3,949.8,Myosotes sp#,ZDensityDipteraTOTAL,
a,3,949.8,Neottia ovata,ZDensityDipteraTOTAL,
a,3,949.8,Odontites luteus,ZDensityDipteraTOTAL,
a,3,949.8,Onobrychis vicifolia,ZDensityDipteraTOTAL,
a,3,949.8,Ophrus apifera,ZDensityDipteraTOTAL,
a,3,949.8,Ophrus insectifera,ZDensityDipteraTOTAL,
a,3,949.8,Orchis mascula,ZDensityDipteraTOTAL,
a,3,949.8,Origanum vulgare,ZDensityDipteraTOTAL,
a,3,949.8,Parnassia palustris,ZDensityDipteraTOTAL,
a,3,949.8,Pastinaca sativa,ZDensityDipteraTOTAL,
a,3,949.8,Phyteuma orbiculare,ZDensityDipteraTOTAL,
a,3,949.8,Plantago major,ZDensityDipteraTOTAL,
a,3,949.8,Planthera bifolia,ZDensityDipteraTOTAL,
a,3,949.8,Platanthera chlorantha,ZDensityDipteraTOTAL,
a,3,949.8,Polygala alpestris,ZDensityDipteraTOTAL,
a,3,949.8,Polygala comosa,ZDensityDipteraTOTAL,
a,3,949.8,Polygala vulgaris,ZDensityDipteraTOTAL,
a,3,949.8,Primula veris,ZDensityDipteraTOTAL,
a,3,949.8,Pulsatilla sp#,ZDensityDipteraTOTAL,
a,3,949.8,Reseda lutea,ZDensityDipteraTOTAL,
a,3,949.8,Rhinanthus minor,ZDensityDipteraTOTAL,
a,3,949.8,Rumex sp#,ZDensityDipteraTOTAL,
a,3,949.8,Sambucus sp#,ZDensityDipteraTOTAL,
a,3,949.8,Sanguisorba minor,ZDensityDipteraTOTAL,
a,3,949.8,Saponaria ocymoides?,ZDensityDipteraTOTAL,
a,3,949.8,Senecio sp#,ZDensityDipteraTOTAL,
a,3,949.8,Silene dioica,ZDensityDipteraTOTAL,
a,3,949.8,Silene nutans,ZDensityDipteraTOTAL,
a,3,949.8,Sisymbrium officinale,ZDensityDipteraTOTAL,
a,3,949.8,Solidago virgaurea,ZDensityDipteraTOTAL,
a,3,949.8,Spiranthes spiralis,ZDensityDipteraTOTAL,
a,3,949.8,Stachys recta,ZDensityDipteraTOTAL,
a,3,949.8,Thesium sp#,ZDensityDipteraTOTAL,
a,3,949.8,Tragopodon pratensis,ZDensityDipteraTOTAL,
a,3,949.8,Trifolium badium,ZDensityDipteraTOTAL,
a,3,949.8,Trifolium campestre,ZDensityDipteraTOTAL,
a,3,949.8,Trolleis europaeus,ZDensityDipteraTOTAL,
a,3,949.8,Vaccinium vitis-idaea,ZDensityDipteraTOTAL,
a,3,949.8,Valeriana,ZDensityDipteraTOTAL,
a,3,949.8,Verbena officinalis,ZDensityDipteraTOTAL,
a,3,949.8,Veronica chamaedris,ZDensityDipteraTOTAL,
a,3,949.8,Veronica officinalis,ZDensityDipteraTOTAL,
a,3,949.8,Veronica sp#,ZDensityDipteraTOTAL,
a,3,949.8,Vicia sepium,ZDensityDipteraTOTAL,
a,3,949.8,Vincetoxicum hirundinaria,ZDensityDipteraTOTAL,
a,3,949.8,Viola sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Acinos alpinus,ZDensityDipteraTOTAL,
a,4,1002.8,Aconitum anthora,ZDensityDipteraTOTAL,
a,4,1002.8,Aconitum napellus,ZDensityDipteraTOTAL,
a,4,1002.8,Aegopodium podagraria,ZDensityDipteraTOTAL,
a,4,1002.8,Ajuga pyramidalis,ZDensityDipteraTOTAL,
a,4,1002.8,Ajuga reptans,ZDensityDipteraTOTAL,
a,4,1002.8,Alchemilla sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Anacamptis pyramidalis,ZDensityDipteraTOTAL,
a,4,1002.8,Anemone narcissiflora,ZDensityDipteraTOTAL,
a,4,1002.8,Anthericum ramosum,ZDensityDipteraTOTAL,
a,4,1002.8,Apiaceae sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Arnica montana,ZDensityDipteraTOTAL,
a,4,1002.8,Aster amellus,ZDensityDipteraTOTAL,
a,4,1002.8,Aster bellidiastrum,ZDensityDipteraTOTAL,
a,4,1002.8,Atroba belladonna,ZDensityDipteraTOTAL,
a,4,1002.8,Bistorta vivipara,ZDensityDipteraTOTAL,
a,4,1002.8,Buphthalmum salicifolium,ZDensityDipteraTOTAL,
a,4,1002.8,Capsella bursa-pastoris,ZDensityDipteraTOTAL,
a,4,1002.8,Carduus defloratus,ZDensityDipteraTOTAL,
a,4,1002.8,Carlina vulgaris,ZDensityDipteraTOTAL,
a,4,1002.8,Cephalanthera longifolia,ZDensityDipteraTOTAL,
a,4,1002.8,Chenopodium sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Cichorium intybus,ZDensityDipteraTOTAL,
a,4,1002.8,Coeglossum viride,ZDensityDipteraTOTAL,
a,4,1002.8,Convolvulus arvensis,ZDensityDipteraTOTAL,
a,4,1002.8,Conyza sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Crepis sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Crepis sp# 2,ZDensityDipteraTOTAL,
a,4,1002.8,Cuscuta europaeae,ZDensityDipteraTOTAL,
a,4,1002.8,Dianthus sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Echium vulgare,ZDensityDipteraTOTAL,
a,4,1002.8,Epilobium sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Euphorbia cyparissias,ZDensityDipteraTOTAL,
a,4,1002.8,Fragaria sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Gentiana sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Geranium sanguineum?,ZDensityDipteraTOTAL,
a,4,1002.8,Geranium sylvaticum,ZDensityDipteraTOTAL,
a,4,1002.8,Globularia cardiflora,ZDensityDipteraTOTAL,
a,4,1002.8,Globularia nudicaulis,ZDensityDipteraTOTAL,
a,4,1002.8,Gymnadenia conopsea,ZDensityDipteraTOTAL,
a,4,1002.8,Hippocrepis comosa,ZDensityDipteraTOTAL,
a,4,1002.8,Lamium album,ZDensityDipteraTOTAL,
a,4,1002.8,Lathyrus sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Ligustrum vulgare,ZDensityDipteraTOTAL,
a,4,1002.8,Lotus maritimus,ZDensityDipteraTOTAL,
a,4,1002.8,Maianthemum bifolium,ZDensityDipteraTOTAL,
a,4,1002.8,Malva neglecta,ZDensityDipteraTOTAL,
a,4,1002.8,Medicago minima,ZDensityDipteraTOTAL,
a,4,1002.8,Mycelis muralis,ZDensityDipteraTOTAL,
a,4,1002.8,Myosotes sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Neottia ovata,ZDensityDipteraTOTAL,
a,4,1002.8,Odontites luteus,ZDensityDipteraTOTAL,
a,4,1002.8,Onobrychis vicifolia,ZDensityDipteraTOTAL,
a,4,1002.8,Ophrus apifera,ZDensityDipteraTOTAL,
a,4,1002.8,Ophrus insectifera,ZDensityDipteraTOTAL,
a,4,1002.8,Orchis mascula,ZDensityDipteraTOTAL,
a,4,1002.8,Origanum vulgare,ZDensityDipteraTOTAL,
a,4,1002.8,Pastinaca sativa,ZDensityDipteraTOTAL,
a,4,1002.8,Phyteuma orbiculare,ZDensityDipteraTOTAL,
a,4,1002.8,Plantago major,ZDensityDipteraTOTAL,
a,4,1002.8,Planthera bifolia,ZDensityDipteraTOTAL,
a,4,1002.8,Platanthera chlorantha,ZDensityDipteraTOTAL,
a,4,1002.8,Polygala alpestris,ZDensityDipteraTOTAL,
a,4,1002.8,Primula veris,ZDensityDipteraTOTAL,
a,4,1002.8,Pulsatilla sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Reseda lutea,ZDensityDipteraTOTAL,
a,4,1002.8,Rumex sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Sambucus sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Sanguisorba minor,ZDensityDipteraTOTAL,
a,4,1002.8,Saponaria ocymoides?,ZDensityDipteraTOTAL,
a,4,1002.8,Senecio sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Silene dioica,ZDensityDipteraTOTAL,
a,4,1002.8,Silene nutans,ZDensityDipteraTOTAL,
a,4,1002.8,Sisymbrium officinale,ZDensityDipteraTOTAL,
a,4,1002.8,Solanum dulgamara,ZDensityDipteraTOTAL,
a,4,1002.8,Solidago virgaurea,ZDensityDipteraTOTAL,
a,4,1002.8,Spiranthes spiralis,ZDensityDipteraTOTAL,
a,4,1002.8,Stachys recta,ZDensityDipteraTOTAL,
a,4,1002.8,Taraxacum sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Teurium montanum,ZDensityDipteraTOTAL,
a,4,1002.8,Thesium sp#,ZDensityDipteraTOTAL,
a,4,1002.8,Tragopodon pratensis,ZDensityDipteraTOTAL,
a,4,1002.8,Trifolium badium,ZDensityDipteraTOTAL,
a,4,1002.8,Trifolium campestre,ZDensityDipteraTOTAL,
a,4,1002.8,Trolleis europaeus,ZDensityDipteraTOTAL,
a,4,1002.8,Vaccinium vitis-idaea,ZDensityDipteraTOTAL,
a,4,1002.8,Valeriana,ZDensityDipteraTOTAL,
a,4,1002.8,Verbena officinalis,ZDensityDipteraTOTAL,
a,4,1002.8,Veronica officinalis,ZDensityDipteraTOTAL,
a,4,1002.8,Vicia sepium,ZDensityDipteraTOTAL,
a,4,1002.8,Viola sp#,ZDensityDipteraTOTAL,
a,5,1001,Aconitum anthora,ZDensityDipteraTOTAL,
a,5,1001,Aconitum napellus,ZDensityDipteraTOTAL,
a,5,1001,Aegopodium podagraria,ZDensityDipteraTOTAL,
a,5,1001,Ajuga pyramidalis,ZDensityDipteraTOTAL,
a,5,1001,Ajuga reptans,ZDensityDipteraTOTAL,
a,5,1001,Alchemilla sp#,ZDensityDipteraTOTAL,
a,5,1001,Allium carinatum,ZDensityDipteraTOTAL,
a,5,1001,Anacamptis pyramidalis,ZDensityDipteraTOTAL,
a,5,1001,Anemone narcissiflora,ZDensityDipteraTOTAL,
a,5,1001,Anthericum ramosum,ZDensityDipteraTOTAL,
a,5,1001,Arnica montana,ZDensityDipteraTOTAL,
a,5,1001,Aster amellus,ZDensityDipteraTOTAL,
a,5,1001,Aster bellidiastrum,ZDensityDipteraTOTAL,
a,5,1001,Bistorta vivipara,ZDensityDipteraTOTAL,
a,5,1001,Buphthalmum salicifolium,ZDensityDipteraTOTAL,
a,5,1001,Capsella bursa-pastoris,ZDensityDipteraTOTAL,
a,5,1001,Carduus defloratus,ZDensityDipteraTOTAL,
a,5,1001,Carlina vulgaris,ZDensityDipteraTOTAL,
a,5,1001,Cephalanthera longifolia,ZDensityDipteraTOTAL,
a,5,1001,Chenopodium sp#,ZDensityDipteraTOTAL,
a,5,1001,Cichorium intybus,ZDensityDipteraTOTAL,
a,5,1001,Cirsium arvense,ZDensityDipteraTOTAL,
a,5,1001,Coeglossum viride,ZDensityDipteraTOTAL,
a,5,1001,Convolvulus arvensis,ZDensityDipteraTOTAL,
a,5,1001,Conyza sp#,ZDensityDipteraTOTAL,
a,5,1001,Crepis sp#,ZDensityDipteraTOTAL,
a,5,1001,Crepis sp# 2,ZDensityDipteraTOTAL,
a,5,1001,Cuscuta europaeae,ZDensityDipteraTOTAL,
a,5,1001,Dianthus sp#,ZDensityDipteraTOTAL,
a,5,1001,Epilobium sp#,ZDensityDipteraTOTAL,
a,5,1001,Fragaria sp#,ZDensityDipteraTOTAL,
a,5,1001,Gentiana sp#,ZDensityDipteraTOTAL,
a,5,1001,Geranium pusillum,ZDensityDipteraTOTAL,
a,5,1001,Geranium sanguineum?,ZDensityDipteraTOTAL,
a,5,1001,Geranium sylvaticum,ZDensityDipteraTOTAL,
a,5,1001,Globularia cardiflora,ZDensityDipteraTOTAL,
a,5,1001,Globularia nudicaulis,ZDensityDipteraTOTAL,
a,5,1001,Gymnadenia conopsea,ZDensityDipteraTOTAL,
a,5,1001,Lamium album,ZDensityDipteraTOTAL,
a,5,1001,Lathyrus sp#,ZDensityDipteraTOTAL,
a,5,1001,Maianthemum bifolium,ZDensityDipteraTOTAL,
a,5,1001,Malva neglecta,ZDensityDipteraTOTAL,
a,5,1001,Medicago minima,ZDensityDipteraTOTAL,
a,5,1001,Melampyrum sylvaticum,ZDensityDipteraTOTAL,
a,5,1001,Mycelis muralis,ZDensityDipteraTOTAL,
a,5,1001,Myosotes sp#,ZDensityDipteraTOTAL,
a,5,1001,Neottia ovata,ZDensityDipteraTOTAL,
a,5,1001,Odontites luteus,ZDensityDipteraTOTAL,
a,5,1001,Onobrychis vicifolia,ZDensityDipteraTOTAL,
a,5,1001,Ophrus apifera,ZDensityDipteraTOTAL,
a,5,1001,Ophrus insectifera,ZDensityDipteraTOTAL,
a,5,1001,Orchis mascula,ZDensityDipteraTOTAL,
a,5,1001,Origanum vulgare,ZDensityDipteraTOTAL,
a,5,1001,Pastinaca sativa,ZDensityDipteraTOTAL,
a,5,1001,Phyteuma orbiculare,ZDensityDipteraTOTAL,
a,5,1001,Plantago major,ZDensityDipteraTOTAL,
a,5,1001,Planthera bifolia,ZDensityDipteraTOTAL,
a,5,1001,Platanthera chlorantha,ZDensityDipteraTOTAL,
a,5,1001,Primula veris,ZDensityDipteraTOTAL,
a,5,1001,Pulsatilla sp#,ZDensityDipteraTOTAL,
a,5,1001,Reseda lutea,ZDensityDipteraTOTAL,
a,5,1001,Rhinanthus minor,ZDensityDipteraTOTAL,
a,5,1001,Rumex sp#,ZDensityDipteraTOTAL,
a,5,1001,Sanguisorba minor,ZDensityDipteraTOTAL,
a,5,1001,Saponaria ocymoides?,ZDensityDipteraTOTAL,
a,5,1001,Senecio sp#,ZDensityDipteraTOTAL,
a,5,1001,Silene dioica,ZDensityDipteraTOTAL,
a,5,1001,Silene nutans,ZDensityDipteraTOTAL,
a,5,1001,Sisymbrium officinale,ZDensityDipteraTOTAL,
a,5,1001,Solidago virgaurea,ZDensityDipteraTOTAL,
a,5,1001,Spiranthes spiralis,ZDensityDipteraTOTAL,
a,5,1001,Stachys recta,ZDensityDipteraTOTAL,
a,5,1001,Taraxacum sp#,ZDensityDipteraTOTAL,
a,5,1001,Thesium sp#,ZDensityDipteraTOTAL,
a,5,1001,Tragopodon pratensis,ZDensityDipteraTOTAL,
a,5,1001,Trifolium badium,ZDensityDipteraTOTAL,
a,5,1001,Trolleis europaeus,ZDensityDipteraTOTAL,
a,5,1001,Vaccinium vitis-idaea,ZDensityDipteraTOTAL,
a,5,1001,Valeriana,ZDensityDipteraTOTAL,
a,5,1001,Verbena officinalis,ZDensityDipteraTOTAL,
a,5,1001,Veronica officinalis,ZDensityDipteraTOTAL,
a,5,1001,Veronica sp#,ZDensityDipteraTOTAL,
a,5,1001,Veronica teucrium,ZDensityDipteraTOTAL,
a,5,1001,Viola sp#,ZDensityDipteraTOTAL,
a,6,981.9,Acinos alpinus,ZDensityDipteraTOTAL,
a,6,981.9,Aconitum anthora,ZDensityDipteraTOTAL,
a,6,981.9,Aconitum napellus,ZDensityDipteraTOTAL,
a,6,981.9,Aegopodium podagraria,ZDensityDipteraTOTAL,
a,6,981.9,Ajuga pyramidalis,ZDensityDipteraTOTAL,
a,6,981.9,Ajuga reptans,ZDensityDipteraTOTAL,
a,6,981.9,Alchemilla sp#,ZDensityDipteraTOTAL,
a,6,981.9,Anacamptis pyramidalis,ZDensityDipteraTOTAL,
a,6,981.9,Anemone narcissiflora,ZDensityDipteraTOTAL,
a,6,981.9,Anthyllis vulneraria,ZDensityDipteraTOTAL,
a,6,981.9,Apiaceae sp#,ZDensityDipteraTOTAL,
a,6,981.9,Arnica montana,ZDensityDipteraTOTAL,
a,6,981.9,Aster amellus,ZDensityDipteraTOTAL,
a,6,981.9,Aster bellidiastrum,ZDensityDipteraTOTAL,
a,6,981.9,Atroba belladonna,ZDensityDipteraTOTAL,
a,6,981.9,Bistorta vivipara,ZDensityDipteraTOTAL,
a,6,981.9,Capsella bursa-pastoris,ZDensityDipteraTOTAL,
a,6,981.9,Carduus defloratus,ZDensityDipteraTOTAL,
a,6,981.9,Carduus nutans,ZDensityDipteraTOTAL,
a,6,981.9,Carlina acaulis,ZDensityDipteraTOTAL,
a,6,981.9,Carum carvi,ZDensityDipteraTOTAL,
a,6,981.9,Centaurium sp#,ZDensityDipteraTOTAL,
a,6,981.9,Cephalanthera longifolia,ZDensityDipteraTOTAL,
a,6,981.9,Cerastium sp#,ZDensityDipteraTOTAL,
a,6,981.9,Chenopodium sp#,ZDensityDipteraTOTAL,
a,6,981.9,Cichorium intybus,ZDensityDipteraTOTAL,
a,6,981.9,Cirsium arvense,ZDensityDipteraTOTAL,
a,6,981.9,Coeglossum viride,ZDensityDipteraTOTAL,
a,6,981.9,Convolvulus arvensis,ZDensityDipteraTOTAL,
a,6,981.9,Conyza sp#,ZDensityDipteraTOTAL,
a,6,981.9,Crepis sp#,ZDensityDipteraTOTAL,
a,6,981.9,Crepis sp# 2,ZDensityDipteraTOTAL,
a,6,981.9,Crepis/Hieracium,ZDensityDipteraTOTAL,
a,6,981.9,Cuscuta europaeae,ZDensityDipteraTOTAL,
a,6,981.9,Dianthus sp#,ZDensityDipteraTOTAL,
a,6,981.9,Epilobium sp#,ZDensityDipteraTOTAL,
a,6,981.9,Euphorbia cyparissias,ZDensityDipteraTOTAL,
a,6,981.9,Fragaria sp#,ZDensityDipteraTOTAL,
a,6,981.9,Galium sp#,ZDensityDipteraTOTAL,
a,6,981.9,Gentiana sp#,ZDensityDipteraTOTAL,
a,6,981.9,Geranium pusillum,ZDensityDipteraTOTAL,
a,6,981.9,Geranium sanguineum?,ZDensityDipteraTOTAL,
a,6,981.9,Geranium sp#,ZDensityDipteraTOTAL,
a,6,981.9,Geranium sylvaticum,ZDensityDipteraTOTAL,
a,6,981.9,Globularia cardiflora,ZDensityDipteraTOTAL,
a,6,981.9,Gymnadenia conopsea,ZDensityDipteraTOTAL,
a,6,981.9,Hippocrepis comosa,ZDensityDipteraTOTAL,
a,6,981.9,Lamium album,ZDensityDipteraTOTAL,
a,6,981.9,Lathyrus pratensis,ZDensityDipteraTOTAL,
a,6,981.9,Lathyrus sp#,ZDensityDipteraTOTAL,
a,6,981.9,Ligustrum vulgare,ZDensityDipteraTOTAL,
a,6,981.9,Lotus maritimus,ZDensityDipteraTOTAL,
a,6,981.9,Maianthemum bifolium,ZDensityDipteraTOTAL,
a,6,981.9,Malva neglecta,ZDensityDipteraTOTAL,
a,6,981.9,Medicago minima,ZDensityDipteraTOTAL,
a,6,981.9,Melampyrum sylvaticum,ZDensityDipteraTOTAL,
a,6,981.9,Mycelis muralis,ZDensityDipteraTOTAL,
a,6,981.9,Myosotes sp#,ZDensityDipteraTOTAL,
a,6,981.9,Neottia ovata,ZDensityDipteraTOTAL,
a,6,981.9,Onobrychis vicifolia,ZDensityDipteraTOTAL,
a,6,981.9,Ophrus apifera,ZDensityDipteraTOTAL,
a,6,981.9,Ophrus insectifera,ZDensityDipteraTOTAL,
a,6,981.9,Orchis mascula,ZDensityDipteraTOTAL,
a,6,981.9,Origanum vulgare,ZDensityDipteraTOTAL,
a,6,981.9,Parnassia palustris,ZDensityDipteraTOTAL,
a,6,981.9,Pastinaca sativa,ZDensityDipteraTOTAL,
a,6,981.9,Phyteuma orbiculare,ZDensityDipteraTOTAL,
a,6,981.9,Plantago major,ZDensityDipteraTOTAL,
a,6,981.9,Planthera bifolia,ZDensityDipteraTOTAL,
a,6,981.9,Platanthera chlorantha,ZDensityDipteraTOTAL,
a,6,981.9,Polygala alpestris,ZDensityDipteraTOTAL,
a,6,981.9,Polygala vulgaris,ZDensityDipteraTOTAL,
a,6,981.9,Primula veris,ZDensityDipteraTOTAL,
a,6,981.9,Pulsatilla sp#,ZDensityDipteraTOTAL,
a,6,981.9,Reseda lutea,ZDensityDipteraTOTAL,
a,6,981.9,Rhinanthus minor,ZDensityDipteraTOTAL,
a,6,981.9,Rumex sp#,ZDensityDipteraTOTAL,
a,6,981.9,Sambucus sp#,ZDensityDipteraTOTAL,
a,6,981.9,Sanguisorba minor,ZDensityDipteraTOTAL,
a,6,981.9,Saponaria ocymoides?,ZDensityDipteraTOTAL,
a,6,981.9,Sedum album,ZDensityDipteraTOTAL,
a,6,981.9,Sedum sp# yellow,ZDensityDipteraTOTAL,
a,6,981.9,Senecio sp#,ZDensityDipteraTOTAL,
a,6,981.9,Silene dioica,ZDensityDipteraTOTAL,
a,6,981.9,Silene nutans,ZDensityDipteraTOTAL,
a,6,981.9,Sisymbrium officinale,ZDensityDipteraTOTAL,
a,6,981.9,Solanum dulgamara,ZDensityDipteraTOTAL,
a,6,981.9,Spiranthes spiralis,ZDensityDipteraTOTAL,
a,6,981.9,Stachys recta,ZDensityDipteraTOTAL,
a,6,981.9,Taraxacum sp#,ZDensityDipteraTOTAL,
a,6,981.9,Thesium sp#,ZDensityDipteraTOTAL,
a,6,981.9,Tragopodon pratensis,ZDensityDipteraTOTAL,
a,6,981.9,Trifolium badium,ZDensityDipteraTOTAL,
a,6,981.9,Trifolium campestre,ZDensityDipteraTOTAL,
a,6,981.9,Trolleis europaeus,ZDensityDipteraTOTAL,
a,6,981.9,Urtica dioica,ZDensityDipteraTOTAL,
a,6,981.9,Vaccinium vitis-idaea,ZDensityDipteraTOTAL,
a,6,981.9,Valeriana,ZDensityDipteraTOTAL,
a,6,981.9,Verbena officinalis,ZDensityDipteraTOTAL,
a,6,981.9,Veronica chamaedris,ZDensityDipteraTOTAL,
a,6,981.9,Veronica officinalis,ZDensityDipteraTOTAL,
a,6,981.9,Veronica sp#,ZDensityDipteraTOTAL,
a,6,981.9,Vicia cracca,ZDensityDipteraTOTAL,
a,6,981.9,Vincetoxicum hirundinaria,ZDensityDipteraTOTAL,
a,6,981.9,Viola sp#,ZDensityDipteraTOTAL,
i,1,766.3,Acinos alpinus,ZDensityDipteraTOTAL,
i,1,766.3,Aconitum anthora,ZDensityDipteraTOTAL,
i,1,766.3,Aconitum napellus,ZDensityDipteraTOTAL,
i,1,766.3,Aegopodium podagraria,ZDensityDipteraTOTAL,
i,1,766.3,Ajuga pyramidalis,ZDensityDipteraTOTAL,
i,1,766.3,Ajuga reptans,ZDensityDipteraTOTAL,
i,1,766.3,Alchemilla sp#,ZDensityDipteraTOTAL,
i,1,766.3,Anacamptis pyramidalis,ZDensityDipteraTOTAL,
i,1,766.3,Anemone narcissiflora,ZDensityDipteraTOTAL,
i,1,766.3,Anthyllis vulneraria,ZDensityDipteraTOTAL,
i,1,766.3,Apiaceae sp#,ZDensityDipteraTOTAL,
i,1,766.3,Arenaria/Linum ym#,ZDensityDipteraTOTAL,
i,1,766.3,Arnica montana,ZDensityDipteraTOTAL,
i,1,766.3,Aster bellidiastrum,ZDensityDipteraTOTAL,
i,1,766.3,Bellis perennis,ZDensityDipteraTOTAL,
i,1,766.3,Bistorta vivipara,ZDensityDipteraTOTAL,
i,1,766.3,Capsella bursa-pastoris,ZDensityDipteraTOTAL,
i,1,766.3,Carduus defloratus,ZDensityDipteraTOTAL,
i,1,766.3,Carlina acaulis,ZDensityDipteraTOTAL,
i,1,766.3,Carlina vulgaris,ZDensityDipteraTOTAL,
i,1,766.3,Carum carvi,ZDensityDipteraTOTAL,
i,1,766.3,Centaurium sp#,ZDensityDipteraTOTAL,
i,1,766.3,Cephalanthera longifolia,ZDensityDipteraTOTAL,
i,1,766.3,Chenopodium sp#,ZDensityDipteraTOTAL,
i,1,766.3,Cichorium intybus,ZDensityDipteraTOTAL,
i,1,766.3,Cirsium acaule,ZDensityDipteraTOTAL,
i,1,766.3,Coeglossum viride,ZDensityDipteraTOTAL,
i,1,766.3,Conyza sp#,ZDensityDipteraTOTAL,
i,1,766.3,Crepis sp#,ZDensityDipteraTOTAL,
i,1,766.3,Crepis sp# 2,ZDensityDipteraTOTAL,
i,1,766.3,Crepis/Hieracium,ZDensityDipteraTOTAL,
i,1,766.3,Cuscuta europaeae,ZDensityDipteraTOTAL,
i,1,766.3,Dianthus sp#,ZDensityDipteraTOTAL,
i,1,766.3,Epilobium sp#,ZDensityDipteraTOTAL,
i,1,766.3,Euphrasia sp,ZDensityDipteraTOTAL,
i,1,766.3,Fragaria sp#,ZDensityDipteraTOTAL,
i,1,766.3,Gentiana sp#,ZDensityDipteraTOTAL,
i,1,766.3,Gentiana verna,ZDensityDipteraTOTAL,
