Meadow,Site,Elevation,Species1,Species2,Schoener
n,5,1398.6,Teurium montanum,ZInsectDensity,0.532211882
a,1,1020.6,Hypericum sp#,ZInsectDensity,0.532702142
n,3,1407.7,Arabis/Arabidopsis,ZInsectDensity,0.53271028
i,7,648.5,Thymus sp#,ZInsectDensity,0.53289874
i,6,702.2,Carlina vulgaris,ZInsectDensity,0.532937442
n,3,1407.7,Cerastium sp#,ZInsectDensity,0.533841289
i,3,711.5,Pastinaca sativa,ZInsectDensity,0.533886584
i,7,648.5,Trifolium montana,ZInsectDensity,0.534360555
a,4,1002.8,Medicago lupulina,ZInsectDensity,0.534680497
n,4,1420,Ononis spinosa,ZInsectDensity,0.53468472
n,4,1420,Lathyrus pratensis,ZInsectDensity,0.535409781
i,7,648.5,Anthericum ramosum,ZInsectDensity,0.535564716
a,2,984.9,Plantago lanceolata,ZInsectDensity,0.535700637
i,4,702.4,Trifolium pratense,ZInsectDensity,0.535935238
i,3,711.5,Peucedanum sp#,ZInsectDensity,0.535949746
i,3,711.5,Ononis spinosa,ZInsectDensity,0.53599859
i,1,766.3,Leucanthemum vulgare,ZInsectDensity,0.536153817
n,1,1390.3,Arabis/Arabidopsis,ZInsectDensity,0.537222064
i,7,648.5,Medicago sativa,ZInsectDensity,0.537288136
i,5,684.5,Achillea millefolium,ZInsectDensity,0.537372427
a,3,949.8,Peucedanum sp#,ZInsectDensity,0.537415756
i,5,684.5,Dianthus sp#,ZInsectDensity,0.537668687
a,2,984.9,Leucanthemum vulgare,ZInsectDensity,0.53823495
u,1,1745.8,Rhinanthus minor,ZInsectDensity,0.538872134
a,4,1002.8,Geranium pusillum,ZInsectDensity,0.539185023
i,7,648.5,Galium verum,ZInsectDensity,0.539951574
n,4,1420,Urtica dioica,ZInsectDensity,0.540163817
a,6,981.9,Hypericum sp#,ZInsectDensity,0.54046586
i,3,711.5,Knautia/ Scabiosa,ZInsectDensity,0.540785514
n,1,1390.3,Ranunculus sp#,ZInsectDensity,0.540948565
o,4,1576.2,Galium verum,ZInsectDensity,0.541062088
i,3,711.5,Trifolium montana,ZInsectDensity,0.541308235
i,4,702.4,Plantago lanceolata,ZInsectDensity,0.541584065
n,1,1390.3,Acinos alpinus,ZInsectDensity,0.542329103
a,5,1001,Centaurea sp#,ZInsectDensity,0.542376834
i,5,684.5,Euphrasia sp,ZInsectDensity,0.542465587
i,4,702.4,Galium verum,ZInsectDensity,0.542748356
i,5,684.5,Trifolium pratense,ZInsectDensity,0.543532556
i,6,702.2,Buphthalmum salicifolium,ZInsectDensity,0.544076578
a,5,1001,Ranunculus sp#,ZInsectDensity,0.544280942
i,5,684.5,Campanula glomerata,ZInsectDensity,0.544496515
i,5,684.5,Agrimonia eupatoria,ZInsectDensity,0.544591437
n,4,1420,Teucrium chamaedris,ZInsectDensity,0.545110372
i,6,702.2,Hieracium pilosella,ZInsectDensity,0.545454545
n,2,1405.5,Phyteuma orbiculare,ZInsectDensity,0.545454545
n,3,1407.7,Bellis perennis,ZInsectDensity,0.545454545
o,4,1576.2,Geranium sylvaticum,ZInsectDensity,0.54643017
a,1,1020.6,Salvia pratensis,ZInsectDensity,0.546561899
a,5,1001,Trifolium pratense,ZInsectDensity,0.546655232
a,5,1001,Vicia cracca,ZInsectDensity,0.547914598
a,2,984.9,Anthericum ramosum,ZInsectDensity,0.548680892
i,7,648.5,Teurium montanum,ZInsectDensity,0.548970944
a,4,1002.8,Lotus corniculatus,ZInsectDensity,0.550240943
a,1,1020.6,Potentilla erecta,ZInsectDensity,0.55052464
i,1,766.3,Anthericum ramosum,ZInsectDensity,0.550546922
i,5,684.5,Teucrium chamaedris,ZInsectDensity,0.551171445
i,2,737.4,Hippocrepis comosa,ZInsectDensity,0.551616389
o,4,1576.2,Thesium sp#,ZInsectDensity,0.55178663
a,4,1002.8,Cirsium arvense,ZInsectDensity,0.553071594
n,3,1407.7,Potentilla erecta,ZInsectDensity,0.553177112
i,1,766.3,Potentilla sp#,ZInsectDensity,0.553282776
i,4,702.4,Crepis sp#,ZInsectDensity,0.553478712
o,3,1612.7,Anthyllis vulneraria,ZInsectDensity,0.553571429
n,2,1405.5,Campanula sp#,ZInsectDensity,0.553755919
n,1,1390.3,Galium verum,ZInsectDensity,0.553858597
i,5,684.5,Aster amellus,ZInsectDensity,0.553880905
n,4,1420,Campanula sp#,ZInsectDensity,0.554090863
i,7,648.5,Leucanthemum vulgare,ZInsectDensity,0.554171784
a,5,1001,Sedum album,ZInsectDensity,0.554963084
a,1,1020.6,Teucrium chamaedris,ZInsectDensity,0.555100752
n,5,1398.6,Bellis perennis,ZInsectDensity,0.555555556
u,1,1745.8,Rumex sp#,ZInsectDensity,0.555956484
a,2,984.9,Trifolium montana,ZInsectDensity,0.55615613
u,2,1749.2,Bistorta vivipara,ZInsectDensity,0.556451613
a,3,949.8,Leucanthemum vulgare,ZInsectDensity,0.556472229
n,5,1398.6,Helianthemum nummularium,ZInsectDensity,0.55653149
o,3,1612.7,Crepis/Hieracium/Leontodon,ZInsectDensity,0.557143952
o,4,1576.2,Bistorta vivipara,ZInsectDensity,0.557263598
n,1,1390.3,Alchemilla sp#,ZInsectDensity,0.557522124
n,1,1390.3,Polygala alpestris,ZInsectDensity,0.557522124
a,2,984.9,Teucrium chamaedris,ZInsectDensity,0.557724369
a,5,1001,Teucrium chamaedris,ZInsectDensity,0.558023414
a,4,1002.8,Trifolium pratense,ZInsectDensity,0.558031695
u,1,1745.8,Campanula sp#,ZInsectDensity,0.55835112
n,2,1405.5,Bellis perennis,ZInsectDensity,0.558823529
o,3,1612.7,Galium verum,ZInsectDensity,0.558823529
a,3,949.8,Cirsium acaule,ZInsectDensity,0.559381186
i,4,702.4,Carum carvi,ZInsectDensity,0.559709242
n,5,1398.6,Centaurea sp#,ZInsectDensity,0.559727309
o,4,1576.2,Silene vulgaris,ZInsectDensity,0.559872533
a,6,981.9,Crepis/Hieracium/Leontodon,ZInsectDensity,0.560069882
i,6,702.2,Teucrium chamaedris,ZInsectDensity,0.560621166
o,3,1612.7,Polygala alpestris,ZInsectDensity,0.560862086
a,1,1020.6,Crepis/Hieracium,ZInsectDensity,0.561460007
a,6,981.9,Trifolium repens,ZInsectDensity,0.561461226
i,2,737.4,Trifolium pratense,ZInsectDensity,0.562141976
a,6,981.9,Helianthemum nummularium,ZInsectDensity,0.562328337
i,6,702.2,Pastinaca sativa,ZInsectDensity,0.562955422
a,5,1001,Hypericum sp#,ZInsectDensity,0.563440532
i,5,684.5,Helianthemum nummularium,ZInsectDensity,0.565178191
o,3,1612.7,Coeglossum viride,ZInsectDensity,0.565217391
n,4,1420,Hypericum sp#,ZInsectDensity,0.565224889
n,5,1398.6,Salvia pratensis,ZInsectDensity,0.5652319
a,3,949.8,Teucrium chamaedris,ZInsectDensity,0.565449745
i,7,648.5,Campanula sp#,ZInsectDensity,0.565526063
a,3,949.8,Agrimonia eupatoria,ZInsectDensity,0.565654705
i,5,684.5,Centaurea sp#,ZInsectDensity,0.566036722
i,5,684.5,Cerastium sp#,ZInsectDensity,0.566296592
n,1,1390.3,Thymus sp#,ZInsectDensity,0.566994215
a,4,1002.8,Ranunculus sp#,ZInsectDensity,0.56709336
n,4,1420,Centaurea sp#,ZInsectDensity,0.567916813
n,3,1407.7,Helianthemum nummularium,ZInsectDensity,0.568160219
i,5,684.5,Daucus carota,ZInsectDensity,0.568593533
n,2,1405.5,Euphrasia sp,ZInsectDensity,0.569006313
n,3,1407.7,Geranium sylvaticum,ZInsectDensity,0.569255223
n,2,1405.5,Centaurea sp#,ZInsectDensity,0.569268996
a,5,1001,Campanula glomerata,ZInsectDensity,0.569779834
o,3,1612.7,Prunella sp#,ZInsectDensity,0.569983243
i,4,702.4,Lotus corniculatus,ZInsectDensity,0.570813273
u,1,1745.8,Geranium sylvaticum,ZInsectDensity,0.571078431
i,4,702.4,Cichorium intybus,ZInsectDensity,0.571261682
o,4,1576.2,Bellis perennis,ZInsectDensity,0.571465208
a,1,1020.6,Centaurea sp#,ZInsectDensity,0.571914249
n,3,1407.7,Potentilla sp#,ZInsectDensity,0.572025431
i,4,702.4,Medicago sativa,ZInsectDensity,0.57204519
n,2,1405.5,Helianthemum nummularium,ZInsectDensity,0.572412521
n,2,1405.5,Trifolium pratense,ZInsectDensity,0.572429711
a,1,1020.6,Gentiana verna,ZInsectDensity,0.572677353
o,3,1612.7,Fragaria sp#,ZInsectDensity,0.573007835
u,1,1745.8,Helianthemum nummularium,ZInsectDensity,0.573635353
a,5,1001,Solanum dulgamara,ZInsectDensity,0.574215062
i,4,702.4,Lathyrus pratensis,ZInsectDensity,0.574247144
i,1,766.3,Knautia/ Scabiosa,ZInsectDensity,0.574456634
u,2,1749.2,Cerastium sp#,ZInsectDensity,0.575491036
n,2,1405.5,Carduus defloratus,ZInsectDensity,0.57549505
i,5,684.5,Medicago sativa,ZInsectDensity,0.575760279
o,3,1612.7,Geranium sylvaticum,ZInsectDensity,0.575907647
n,4,1420,Trifolium repens,ZInsectDensity,0.576082179
o,4,1576.2,Gymnadenia conopsea,ZInsectDensity,0.576104177
i,2,737.4,Euphrasia sp,ZInsectDensity,0.576470528
n,4,1420,Potentilla erecta,ZInsectDensity,0.576541633
i,2,737.4,Lotus corniculatus,ZInsectDensity,0.578278404
u,1,1745.8,Ranunculus sp#,ZInsectDensity,0.578546846
a,3,949.8,Stachys officinalis,ZInsectDensity,0.578603798
i,4,702.4,Arenaria/Linum ym#,ZInsectDensity,0.578618366
i,6,702.2,Anthericum ramosum,ZInsectDensity,0.57960409
a,6,981.9,Cirsium acaule,ZInsectDensity,0.58006274
a,1,1020.6,Agrimonia eupatoria,ZInsectDensity,0.580105041
i,2,737.4,Leucanthemum vulgare,ZInsectDensity,0.580146764
u,1,1745.8,Arenaria/Linum ym#,ZInsectDensity,0.580956484
a,1,1020.6,Pastinaca sativa,ZInsectDensity,0.58126651
a,2,984.9,Euphrasia sp,ZInsectDensity,0.581377987
u,2,1749.2,Carduus defloratus,ZInsectDensity,0.582399021
o,3,1612.7,Bistorta vivipara,ZInsectDensity,0.583333333
o,3,1612.7,Pimpinella sp#,ZInsectDensity,0.583333333
i,4,702.4,Ononis spinosa,ZInsectDensity,0.583489097
n,5,1398.6,Plantago lanceolata,ZInsectDensity,0.583815196
n,1,1390.3,Echium vulgare,ZInsectDensity,0.58419304
o,3,1612.7,Clinopodium vulgare,ZInsectDensity,0.584649356
n,5,1398.6,Cirsium arvense,ZInsectDensity,0.584779727
i,7,648.5,Hieracium pilosella,ZInsectDensity,0.585062241
i,1,766.3,Ranunculus sp#,ZInsectDensity,0.585541959
n,4,1420,Trifolium pratense,ZInsectDensity,0.585601685
i,4,702.4,Geranium pusillum,ZInsectDensity,0.585669782
n,1,1390.3,Campanula sp#,ZInsectDensity,0.585749981
n,1,1390.3,Bistorta vivipara,ZInsectDensity,0.587179243
i,5,684.5,Medicago lupulina,ZInsectDensity,0.587745545
u,2,1749.2,Achillea millefolium,ZInsectDensity,0.587773023
a,4,1002.8,Silene vulgaris,ZInsectDensity,0.588302187
n,3,1407.7,Echium vulgare,ZInsectDensity,0.588613526
n,2,1405.5,Potentilla erecta,ZInsectDensity,0.589383938
n,3,1407.7,Plantago media,ZInsectDensity,0.589610618
u,1,1745.8,Leucanthemum vulgare,ZInsectDensity,0.590047393
a,3,949.8,Asperula cynanchica,ZInsectDensity,0.59006488
u,1,1745.8,Crepis/Hieracium/Leontodon,ZInsectDensity,0.590374244
i,7,648.5,Daucus carota,ZInsectDensity,0.590515687
a,3,949.8,Salvia pratensis,ZInsectDensity,0.590672363
a,3,949.8,Medicago sativa,ZInsectDensity,0.591574589
u,2,1749.2,Trifolium repens,ZInsectDensity,0.592430596
u,1,1745.8,Silene vulgaris,ZInsectDensity,0.59272119
n,3,1407.7,Cirsium arvense,ZInsectDensity,0.592794429
a,1,1020.6,Crepis/Hieracium/Leontodon,ZInsectDensity,0.592888579
n,2,1405.5,Arenaria/Linum ym#,ZInsectDensity,0.592983211
u,2,1749.2,Carum carvi,ZInsectDensity,0.593901185
n,4,1420,Orchis ustulata,ZInsectDensity,0.594042886
a,1,1020.6,Cirsium acaule,ZInsectDensity,0.594307689
o,3,1612.7,Trifolium montana,ZInsectDensity,0.59446178
a,4,1002.8,Centaurea sp#,ZInsectDensity,0.594498003
a,3,949.8,Silene vulgaris,ZInsectDensity,0.594662638
a,6,981.9,Lotus corniculatus,ZInsectDensity,0.594742123
a,5,1001,Parnassia palustris,ZInsectDensity,0.596160212
a,3,949.8,Thymus sp#,ZInsectDensity,0.596188356
i,4,702.4,Crepis/Hieracium,ZInsectDensity,0.596261682
n,1,1390.3,Clinopodium vulgare,ZInsectDensity,0.596674536
n,2,1405.5,Acinos alpinus,ZInsectDensity,0.59688826
a,1,1020.6,Pimpinella sp#,ZInsectDensity,0.597245595
i,3,711.5,Hypericum sp#,ZInsectDensity,0.597954454
n,3,1407.7,Centaurea sp#,ZInsectDensity,0.598420542
n,5,1398.6,Acinos alpinus,ZInsectDensity,0.599826181
n,2,1405.5,Bistorta vivipara,ZInsectDensity,0.600152323
a,3,949.8,Buphthalmum salicifolium,ZInsectDensity,0.600473585
i,2,737.4,Campanula sp#,ZInsectDensity,0.601461565
n,1,1390.3,Plantago lanceolata,ZInsectDensity,0.60184534
a,4,1002.8,Salvia pratensis,ZInsectDensity,0.602203569
n,1,1390.3,Plantago media,ZInsectDensity,0.602660079
a,6,981.9,Teucrium chamaedris,ZInsectDensity,0.602695259
a,5,1001,Leucanthemum vulgare,ZInsectDensity,0.603032295
n,2,1405.5,Hypericum sp#,ZInsectDensity,0.603410341
a,1,1020.6,Asperula cynanchica,ZInsectDensity,0.60349142
a,1,1020.6,Campanula sp#,ZInsectDensity,0.604882724
i,2,737.4,Ranunculus sp#,ZInsectDensity,0.60504523
i,3,711.5,Prunella sp#,ZInsectDensity,0.605211072
n,4,1420,Helianthemum nummularium,ZInsectDensity,0.605625824
i,6,702.2,Daucus carota,ZInsectDensity,0.606294564
u,2,1749.2,Plantago lanceolata,ZInsectDensity,0.606946726
a,4,1002.8,Hieracium pilosella,ZInsectDensity,0.607378569
a,1,1020.6,Acinos alpinus,ZInsectDensity,0.607532223
a,4,1002.8,Veronica spicata,ZInsectDensity,0.607754723
u,2,1749.2,Geranium sylvaticum,ZInsectDensity,0.607843137
n,4,1420,Plantago media,ZInsectDensity,0.60790614
o,4,1576.2,Plantago lanceolata,ZInsectDensity,0.608059443
n,1,1390.3,Trifolium repens,ZInsectDensity,0.608135204
i,4,702.4,Salvia pratensis,ZInsectDensity,0.608312438
a,4,1002.8,Cirsium acaule,ZInsectDensity,0.608372628
n,3,1407.7,Trifolium pratense,ZInsectDensity,0.611616934
o,4,1576.2,Alchemilla sp#,ZInsectDensity,0.612020025
n,5,1398.6,Arenaria/Linum ym#,ZInsectDensity,0.612802529
o,3,1612.7,Trifolium repens,ZInsectDensity,0.613200851
n,4,1420,Cirsium acaule,ZInsectDensity,0.613414855
a,6,981.9,Thymus sp#,ZInsectDensity,0.613438863
i,1,766.3,Buphthalmum salicifolium,ZInsectDensity,0.614228138
a,6,981.9,Veronica spicata,ZInsectDensity,0.614952171
i,7,648.5,Centaurea sp#,ZInsectDensity,0.615430151
a,3,949.8,Sedum album,ZInsectDensity,0.615692198
i,7,648.5,Dianthus sp#,ZInsectDensity,0.615911748
i,2,737.4,Potentilla erecta,ZInsectDensity,0.616012569
a,3,949.8,Pimpinella sp#,ZInsectDensity,0.616081024
n,5,1398.6,Teucrium chamaedris,ZInsectDensity,0.617037791
a,3,949.8,Daucus carota,ZInsectDensity,0.617177385
o,4,1576.2,Trifolium repens,ZInsectDensity,0.617375422
i,3,711.5,Veronica spicata,ZInsectDensity,0.617666945
u,1,1745.8,Bistorta vivipara,ZInsectDensity,0.619047619
i,6,702.2,Teurium montanum,ZInsectDensity,0.620495758
u,2,1749.2,Potentilla erecta,ZInsectDensity,0.620555596
u,2,1749.2,Helianthemum nummularium,ZInsectDensity,0.621003694
a,6,981.9,Asperula cynanchica,ZInsectDensity,0.621058388
i,5,684.5,Conyza sp#,ZInsectDensity,0.62117355
u,1,1745.8,Trifolium pratense,ZInsectDensity,0.621254992
n,2,1405.5,Carum carvi,ZInsectDensity,0.622232223
i,1,766.3,Asperula cynanchica,ZInsectDensity,0.622564484
n,4,1420,Plantago lanceolata,ZInsectDensity,0.622566949
n,2,1405.5,Plantago lanceolata,ZInsectDensity,0.622868153
n,5,1398.6,Trifolium repens,ZInsectDensity,0.623115364
o,4,1576.2,Carum carvi,ZInsectDensity,0.623761152
n,3,1407.7,Cirsium acaule,ZInsectDensity,0.624969036
o,4,1576.2,Carduus defloratus,ZInsectDensity,0.625210337
i,7,648.5,Pimpinella sp#,ZInsectDensity,0.625780553
i,5,684.5,Ononis spinosa,ZInsectDensity,0.626013634
i,7,648.5,Asperula cynanchica,ZInsectDensity,0.626847458
a,4,1002.8,Plantago media,ZInsectDensity,0.626915316
a,6,981.9,Euphrasia sp,ZInsectDensity,0.62760094
n,2,1405.5,Sedum album,ZInsectDensity,0.627758559
n,4,1420,Arenaria/Linum ym#,ZInsectDensity,0.627771573
i,6,702.2,Dianthus sp#,ZInsectDensity,0.628015547
a,1,1020.6,Lotus corniculatus,ZInsectDensity,0.628161128
i,4,702.4,Hypericum sp#,ZInsectDensity,0.628764278
u,1,1745.8,Thymus sp#,ZInsectDensity,0.629312236
a,5,1001,Echium vulgare,ZInsectDensity,0.629344129
a,6,981.9,Hieracium pilosella,ZInsectDensity,0.629835478
i,5,684.5,Echium vulgare,ZInsectDensity,0.630230059
a,1,1020.6,Thymus sp#,ZInsectDensity,0.631473772
i,4,702.4,Verbena officinalis,ZInsectDensity,0.631508678
o,3,1612.7,Campanula sp#,ZInsectDensity,0.632229217
i,2,737.4,Knautia/ Scabiosa,ZInsectDensity,0.63257425
a,6,981.9,Medicago lupulina,ZInsectDensity,0.63274731
a,1,1020.6,Trifolium repens,ZInsectDensity,0.633334076
n,2,1405.5,Crepis/Hieracium/Leontodon,ZInsectDensity,0.633439796
o,4,1576.2,Lathyrus pratensis,ZInsectDensity,0.633547213
i,2,737.4,Achillea millefolium,ZInsectDensity,0.633612455
i,1,766.3,Campanula sp#,ZInsectDensity,0.634305557
o,3,1612.7,Trifolium pratense,ZInsectDensity,0.6343584
i,5,684.5,Veronica spicata,ZInsectDensity,0.635210289
i,1,766.3,Cirsium arvense,ZInsectDensity,0.635850822
a,6,981.9,Daucus carota,ZInsectDensity,0.637966247
n,1,1390.3,Silene vulgaris,ZInsectDensity,0.638406154
n,3,1407.7,Medicago lupulina,ZInsectDensity,0.638406643
u,1,1745.8,Acinos alpinus,ZInsectDensity,0.640415944
o,4,1576.2,Clinopodium vulgare,ZInsectDensity,0.640656004
u,1,1745.8,Potentilla erecta,ZInsectDensity,0.640759122
i,2,737.4,Salvia pratensis,ZInsectDensity,0.641496223
i,2,737.4,Asperula cynanchica,ZInsectDensity,0.641631837
n,2,1405.5,Cerastium sp#,ZInsectDensity,0.641879082
n,1,1390.3,Achillea millefolium,ZInsectDensity,0.642144426
n,5,1398.6,Silene vulgaris,ZInsectDensity,0.642857143
i,1,766.3,Campanula glomerata,ZInsectDensity,0.642894755
i,5,684.5,Galium verum,ZInsectDensity,0.642997566
i,3,711.5,Galium verum,ZInsectDensity,0.643738054
i,3,711.5,Euphrasia sp,ZInsectDensity,0.643744606
a,4,1002.8,Campanula glomerata,ZInsectDensity,0.643796784
u,2,1749.2,Cirsium acaule,ZInsectDensity,0.644173579
n,1,1390.3,Lotus corniculatus,ZInsectDensity,0.644944333
a,3,949.8,Knautia/ Scabiosa,ZInsectDensity,0.645392749
n,2,1405.5,Cirsium arvense,ZInsectDensity,0.645501507
i,4,702.4,Thymus sp#,ZInsectDensity,0.645561085
a,3,949.8,Crepis/Hieracium/Leontodon,ZInsectDensity,0.645643639
i,6,702.2,Pimpinella sp#,ZInsectDensity,0.646346819
i,6,702.2,Prunella sp#,ZInsectDensity,0.646620721
n,2,1405.5,Trifolium repens,ZInsectDensity,0.646923621
u,2,1749.2,Trifolium pratense,ZInsectDensity,0.647068474
n,5,1398.6,Thymus sp#,ZInsectDensity,0.647245663
n,4,1420,Mycelis muralis,ZInsectDensity,0.647360003
n,1,1390.3,Cirsium acaule,ZInsectDensity,0.647614873
n,4,1420,Salvia pratensis,ZInsectDensity,0.647887324
i,1,766.3,Galium verum,ZInsectDensity,0.648325133
n,4,1420,Leucanthemum vulgare,ZInsectDensity,0.649598442
n,1,1390.3,Centaurea sp#,ZInsectDensity,0.650770376
a,1,1020.6,Campanula glomerata,ZInsectDensity,0.651607103
i,6,702.2,Peucedanum sp#,ZInsectDensity,0.652252948
i,7,648.5,Buphthalmum salicifolium,ZInsectDensity,0.652272018
u,1,1745.8,Carum carvi,ZInsectDensity,0.652415258
n,1,1390.3,Carduus defloratus,ZInsectDensity,0.652693422
o,4,1576.2,Lotus corniculatus,ZInsectDensity,0.652812566
i,6,702.2,Campanula glomerata,ZInsectDensity,0.653211628
i,1,766.3,Teucrium chamaedris,ZInsectDensity,0.653642261
a,1,1020.6,Silene vulgaris,ZInsectDensity,0.654233456
n,4,1420,Achillea millefolium,ZInsectDensity,0.654397982
i,3,711.5,Medicago sativa,ZInsectDensity,0.654468002
i,3,711.5,Campanula glomerata,ZInsectDensity,0.655093606
i,6,702.2,Thesium sp#,ZInsectDensity,0.655489829
n,1,1390.3,Daucus carota,ZInsectDensity,0.655885864
i,2,737.4,Dianthus sp#,ZInsectDensity,0.657094747
n,3,1407.7,Galium verum,ZInsectDensity,0.65723183
o,3,1612.7,Carduus defloratus,ZInsectDensity,0.657280783
i,6,702.2,Centaurea sp#,ZInsectDensity,0.657544481
a,5,1001,Urtica dioica,ZInsectDensity,0.658048423
i,6,702.2,Agrimonia eupatoria,ZInsectDensity,0.658060179
i,3,711.5,Pimpinella sp#,ZInsectDensity,0.658164112
n,2,1405.5,Medicago lupulina,ZInsectDensity,0.658316832
n,5,1398.6,Alchemilla sp#,ZInsectDensity,0.658609299
o,4,1576.2,Cirsium acaule,ZInsectDensity,0.660288954
n,1,1390.3,Trifolium pratense,ZInsectDensity,0.660497769
i,1,766.3,Centaurea sp#,ZInsectDensity,0.660862188
o,3,1612.7,Thymus sp#,ZInsectDensity,0.661324422
o,4,1576.2,Trifolium pratense,ZInsectDensity,0.662075235
i,1,766.3,Helianthemum nummularium,ZInsectDensity,0.662414936
i,6,702.2,Galium verum,ZInsectDensity,0.662666085
a,4,1002.8,Asperula cynanchica,ZInsectDensity,0.662739573
n,3,1407.7,Alchemilla sp#,ZInsectDensity,0.662845689
i,6,702.2,Achillea millefolium,ZInsectDensity,0.66343703
i,6,702.2,Helianthemum nummularium,ZInsectDensity,0.663720325
n,4,1420,Trifolium montana,ZInsectDensity,0.664006346
a,4,1002.8,Clinopodium vulgare,ZInsectDensity,0.664175298
a,3,949.8,Hypericum sp#,ZInsectDensity,0.664420172
n,4,1420,Silene vulgaris,ZInsectDensity,0.66556628
a,5,1001,Pimpinella sp#,ZInsectDensity,0.6663663
a,4,1002.8,Helianthemum nummularium,ZInsectDensity,0.66652299
u,1,1745.8,Alchemilla sp#,ZInsectDensity,0.667458432
i,2,737.4,Medicago sativa,ZInsectDensity,0.667998802
o,3,1612.7,Ranunculus sp#,ZInsectDensity,0.668216547
n,2,1405.5,Urtica dioica,ZInsectDensity,0.668518071
n,4,1420,Echium vulgare,ZInsectDensity,0.668965275
n,4,1420,Euphrasia sp,ZInsectDensity,0.669109546
i,2,737.4,Buphthalmum salicifolium,ZInsectDensity,0.670104189
n,2,1405.5,Echium vulgare,ZInsectDensity,0.670150348
u,1,1745.8,Achillea millefolium,ZInsectDensity,0.670752403
n,5,1398.6,Plantago media,ZInsectDensity,0.670811704
i,6,702.2,Veronica spicata,ZInsectDensity,0.671306606
a,1,1020.6,Knautia/ Scabiosa,ZInsectDensity,0.67160165
a,6,981.9,Peucedanum sp#,ZInsectDensity,0.672388095
i,2,737.4,Thymus sp#,ZInsectDensity,0.67241006
i,3,711.5,Crepis/Hieracium/Leontodon,ZInsectDensity,0.672460508
n,2,1405.5,Geranium sylvaticum,ZInsectDensity,0.673267327
i,3,711.5,Centaurea sp#,ZInsectDensity,0.673906484
o,3,1612.7,Medicago lupulina,ZInsectDensity,0.674260791
u,2,1749.2,Aconitum napellus,ZInsectDensity,0.674438822
n,2,1405.5,Alchemilla sp#,ZInsectDensity,0.674696336
a,2,984.9,Salvia pratensis,ZInsectDensity,0.675324076
a,2,984.9,Helianthemum nummularium,ZInsectDensity,0.675524718
a,4,1002.8,Galium verum,ZInsectDensity,0.676289575
n,3,1407.7,Carduus defloratus,ZInsectDensity,0.676657584
u,2,1749.2,Ranunculus sp#,ZInsectDensity,0.677283938
n,3,1407.7,Acinos alpinus,ZInsectDensity,0.678626907
a,6,981.9,Medicago sativa,ZInsectDensity,0.679462171
i,6,702.2,Cirsium arvense,ZInsectDensity,0.679704859
o,3,1612.7,Carum carvi,ZInsectDensity,0.680433588
n,4,1420,Carduus defloratus,ZInsectDensity,0.680810915
a,6,981.9,Teurium montanum,ZInsectDensity,0.681254793
n,5,1398.6,Knautia/ Scabiosa,ZInsectDensity,0.681898023
o,4,1576.2,Achillea millefolium,ZInsectDensity,0.68245025
n,3,1407.7,Knautia/ Scabiosa,ZInsectDensity,0.682996116
i,6,702.2,Campanula sp#,ZInsectDensity,0.683258853
a,6,981.9,Campanula sp#,ZInsectDensity,0.683796909
i,6,702.2,Echium vulgare,ZInsectDensity,0.684045002
n,5,1398.6,Lotus corniculatus,ZInsectDensity,0.684542587
a,6,981.9,Echium vulgare,ZInsectDensity,0.684577237
i,1,766.3,Vincetoxicum hirundinaria,ZInsectDensity,0.684583024
a,5,1001,Potentilla erecta,ZInsectDensity,0.68551804
a,1,1020.6,Trifolium pratense,ZInsectDensity,0.686719045
a,4,1002.8,Medicago sativa,ZInsectDensity,0.6867465
u,2,1749.2,Lathyrus pratensis,ZInsectDensity,0.688157467
n,3,1407.7,Trifolium repens,ZInsectDensity,0.688474976
i,7,648.5,Knautia/ Scabiosa,ZInsectDensity,0.68894873
u,2,1749.2,Leucanthemum vulgare,ZInsectDensity,0.69003904
i,2,737.4,Sedum album,ZInsectDensity,0.690335181
a,4,1002.8,Potentilla erecta,ZInsectDensity,0.690525967
a,1,1020.6,Helianthemum nummularium,ZInsectDensity,0.690684452
a,2,984.9,Knautia/ Scabiosa,ZInsectDensity,0.69131106
i,5,684.5,Crepis/Hieracium/Leontodon,ZInsectDensity,0.692158042
n,1,1390.3,Medicago lupulina,ZInsectDensity,0.693267675
a,6,981.9,Stachys officinalis,ZInsectDensity,0.694039735
n,3,1407.7,Thymus sp#,ZInsectDensity,0.69430388
u,1,1745.8,Euphrasia sp,ZInsectDensity,0.69442506
i,1,766.3,Lotus corniculatus,ZInsectDensity,0.695011855
n,1,1390.3,Prunella sp#,ZInsectDensity,0.695082786
i,4,702.4,Teucrium chamaedris,ZInsectDensity,0.695534787
n,3,1407.7,Plantago lanceolata,ZInsectDensity,0.695655857
a,5,1001,Veronica spicata,ZInsectDensity,0.69706499
o,4,1576.2,Euphrasia sp,ZInsectDensity,0.697526643
n,2,1405.5,Galium verum,ZInsectDensity,0.697580645
n,5,1398.6,Ononis spinosa,ZInsectDensity,0.697582719
i,4,702.4,Agrimonia eupatoria,ZInsectDensity,0.698063649
o,4,1576.2,Trolleis europaeus,ZInsectDensity,0.69838556
a,5,1001,Knautia/ Scabiosa,ZInsectDensity,0.698585511
n,5,1398.6,Clinopodium vulgare,ZInsectDensity,0.69876471
o,4,1576.2,Prunella sp#,ZInsectDensity,0.700152643
