"","Meadow","Site","Species1","Species2","Schoener","MeadowSite","Elevation"
"1623","a","4","MinOfVeronicaofficinalis","DipteraMuscidaeDensity",NA,"a4",1002.8
"1624","a","4","MinOfVeronicaspicata","DipteraMuscidaeDensity",0.50748466813594,"a4",1002.8
"1625","a","4","MinOfVeronicateucrium","DipteraMuscidaeDensity",0.0484413827785586,"a4",1002.8
"1626","a","4","MinOfVeronicasp","DipteraMuscidaeDensity",0.0484413827785586,"a4",1002.8
"1627","a","4","MinOfViciacracca","DipteraMuscidaeDensity",0.444428993016249,"a4",1002.8
"1628","a","4","MinOfViciasepium","DipteraMuscidaeDensity",NA,"a4",1002.8
"1629","a","4","MinOfVincetoxicumhirundinaria","DipteraMuscidaeDensity",NA,"a4",1002.8
"1630","a","4","MinOfViolasp","DipteraMuscidaeDensity",NA,"a4",1002.8
"1631","a","5","MinOfAchilleamillefolium","DipteraMuscidaeDensity",0.582795136306834,"a5",1001
"1632","a","5","MinOfAcinosalpinus","DipteraMuscidaeDensity",0.405508482931205,"a5",1001
"1633","a","5","MinOfAconitumnapellus","DipteraMuscidaeDensity",NA,"a5",1001
"1634","a","5","MinOfAconitumanthora","DipteraMuscidaeDensity",NA,"a5",1001
"1635","a","5","MinOfAegopodiumpodagraria","DipteraMuscidaeDensity",NA,"a5",1001
"1636","a","5","MinOfAgrimoniaeupatoria","DipteraMuscidaeDensity",0.615136808607939,"a5",1001
"1637","a","5","MinOfAjugareptans","DipteraMuscidaeDensity",NA,"a5",1001
"1638","a","5","MinOfAjugapyramidalis","DipteraMuscidaeDensity",NA,"a5",1001
"1639","a","5","MinOfAlchemillasp","DipteraMuscidaeDensity",NA,"a5",1001
"1640","a","5","MinOfAlliumcarinatum","DipteraMuscidaeDensity",NA,"a5",1001
"1641","a","5","MinOfAnacamptispyramidalis","DipteraMuscidaeDensity",NA,"a5",1001
"1642","a","5","MinOfAnemonenarcissiflora","DipteraMuscidaeDensity",NA,"a5",1001
"1643","a","5","MinOfAnthericumramosum","DipteraMuscidaeDensity",NA,"a5",1001
"1644","a","5","MinOfAnthyllisvulneraria","DipteraMuscidaeDensity",NA,"a5",1001
"1645","a","5","MinOfApiaceaesp","DipteraMuscidaeDensity",0.426742532382124,"a5",1001
"1646","a","5","MinOfArabis.Arabidopsis","DipteraMuscidaeDensity",0.172741820723106,"a5",1001
"1647","a","5","MinOfArenaria.Linumym","DipteraMuscidaeDensity",0.318614666916372,"a5",1001
"1648","a","5","MinOfArnicamontana","DipteraMuscidaeDensity",NA,"a5",1001
"1649","a","5","MinOfAsperulacynanchica","DipteraMuscidaeDensity",0.303752316466991,"a5",1001
"1650","a","5","MinOfAsteramellus","DipteraMuscidaeDensity",NA,"a5",1001
"1651","a","5","MinOfAsterbellidiastrum","DipteraMuscidaeDensity",NA,"a5",1001
"1652","a","5","MinOfAtrobabelladonna","DipteraMuscidaeDensity",0.198346372353026,"a5",1001
"1653","a","5","MinOfBellisperennis","DipteraMuscidaeDensity",0.0256045516299204,"a5",1001
"1654","a","5","MinOfBistortavivipara","DipteraMuscidaeDensity",NA,"a5",1001
"1655","a","5","MinOfBuphthalmumsalicifolium","DipteraMuscidaeDensity",NA,"a5",1001
"1656","a","5","MinOfCarumcarvi","DipteraMuscidaeDensity",0.274034624606147,"a5",1001
"1657","a","5","MinOfClinopodiumvulgare","DipteraMuscidaeDensity",0.577321682557519,"a5",1001
"1658","a","5","MinOfCampanulaglomerata","DipteraMuscidaeDensity",0.435624327397609,"a5",1001
"1659","a","5","MinOfCampanulasp","DipteraMuscidaeDensity",0.512493539282239,"a5",1001
"1660","a","5","MinOfCapsellabursa.pastoris","DipteraMuscidaeDensity",NA,"a5",1001
"1661","a","5","MinOfCarduusdefloratus","DipteraMuscidaeDensity",NA,"a5",1001
"1662","a","5","MinOfCarduusnutans","DipteraMuscidaeDensity",0.523064417915101,"a5",1001
"1663","a","5","MinOfCarlinaacaulis","DipteraMuscidaeDensity",0.45163584648653,"a5",1001
"1664","a","5","MinOfCarlinavulgaris","DipteraMuscidaeDensity",NA,"a5",1001
"1665","a","5","MinOfCentaureasp","DipteraMuscidaeDensity",0.452126614511065,"a5",1001
"1666","a","5","MinOfCentauriumsp","DipteraMuscidaeDensity",0.167140824898447,"a5",1001
"1667","a","5","MinOfCephalantheralongifolia","DipteraMuscidaeDensity",NA,"a5",1001
"1668","a","5","MinOfCerastiumsp","DipteraMuscidaeDensity",0.352062589357528,"a5",1001
"1669","a","5","MinOfChenopodiumsp","DipteraMuscidaeDensity",NA,"a5",1001
"1670","a","5","MinOfCichoriumintybus","DipteraMuscidaeDensity",NA,"a5",1001
"1671","a","5","MinOfCirsiumarvense","DipteraMuscidaeDensity",NA,"a5",1001
"1672","a","5","MinOfCirsiumacaule","DipteraMuscidaeDensity",0.491035099138356,"a5",1001
"1673","a","5","MinOfCoeglossumviride","DipteraMuscidaeDensity",NA,"a5",1001
"1674","a","5","MinOfConyzasp","DipteraMuscidaeDensity",NA,"a5",1001
"1675","a","5","MinOfConvolvulusarvensis","DipteraMuscidaeDensity",NA,"a5",1001
"1676","a","5","MinOfCrepissp","DipteraMuscidaeDensity",NA,"a5",1001
"1677","a","5","MinOfCrepissp2","DipteraMuscidaeDensity",NA,"a5",1001
"1678","a","5","MinOfCrepis.Hieracium","DipteraMuscidaeDensity",0.238074916718203,"a5",1001
"1679","a","5","MinOfCrepis.Hieracium.Leontodon","DipteraMuscidaeDensity",0.665425020549198,"a5",1001
"1680","a","5","MinOfCuscutaeuropaeae","DipteraMuscidaeDensity",NA,"a5",1001
"1681","a","5","MinOfDaucuscarota","DipteraMuscidaeDensity",0.556441780128014,"a5",1001
"1682","a","5","MinOfDianthussp","DipteraMuscidaeDensity",NA,"a5",1001
"1683","a","5","MinOfEchiumvulgare","DipteraMuscidaeDensity",0.518992676750299,"a5",1001
"1684","a","5","MinOfEpilobiumsp","DipteraMuscidaeDensity",NA,"a5",1001
"1685","a","5","MinOfEuphrasiasp","DipteraMuscidaeDensity",0.671183802503958,"a5",1001
"1686","a","5","MinOfEuphorbiacyparissias","DipteraMuscidaeDensity",NA,"a5",1001
"1687","a","5","MinOfFragariasp","DipteraMuscidaeDensity",NA,"a5",1001
"1688","a","5","MinOfGaliumverum","DipteraMuscidaeDensity",0.563300141837683,"a5",1001
"1689","a","5","MinOfGaliumsp","DipteraMuscidaeDensity",0.271139560754408,"a5",1001
"1690","a","5","MinOfGentianasp","DipteraMuscidaeDensity",NA,"a5",1001
"1691","a","5","MinOfGentianaverna","DipteraMuscidaeDensity",0.0965880628475145,"a5",1001
"1692","a","5","MinOfGeraniumsylvaticum","DipteraMuscidaeDensity",NA,"a5",1001
"1693","a","5","MinOfGeraniumpusillum","DipteraMuscidaeDensity",NA,"a5",1001
"1694","a","5","MinOfGeraniumsanguineum.","DipteraMuscidaeDensity",NA,"a5",1001
"1695","a","5","MinOfGeraniumsp","DipteraMuscidaeDensity",0.395803698421616,"a5",1001
"1696","a","5","MinOfGlobularianudicaulis","DipteraMuscidaeDensity",NA,"a5",1001
"1697","a","5","MinOfGlobulariacardiflora","DipteraMuscidaeDensity",NA,"a5",1001
"1698","a","5","MinOfGymnadeniaconopsea","DipteraMuscidaeDensity",NA,"a5",1001
"1699","a","5","MinOfHelianthemumnummularium","DipteraMuscidaeDensity",0.317324501107492,"a5",1001
"1700","a","5","MinOfHieraciumpilosella","DipteraMuscidaeDensity",0.0611664293284307,"a5",1001
"1701","a","5","MinOfHippocrepiscomosa","DipteraMuscidaeDensity",0.0256045516299204,"a5",1001
"1702","a","5","MinOfHypericumsp","DipteraMuscidaeDensity",0.431228799467707,"a5",1001
"1703","a","5","MinOfKnautia.Scabiosa","DipteraMuscidaeDensity",0.553828539709896,"a5",1001
"1704","a","5","MinOfLamiumalbum","DipteraMuscidaeDensity",NA,"a5",1001
"1705","a","5","MinOfLathyruspratensis","DipteraMuscidaeDensity",0.298245613866603,"a5",1001
"1706","a","5","MinOfLathyrussp","DipteraMuscidaeDensity",NA,"a5",1001
"1707","a","5","MinOfLeucanthemumvulgare","DipteraMuscidaeDensity",0.609937004691555,"a5",1001
"1708","a","5","MinOfLigustrumvulgare","DipteraMuscidaeDensity",0.0256045516299204,"a5",1001
"1709","a","5","MinOfLotuscorniculatus","DipteraMuscidaeDensity",0.319411822564173,"a5",1001
"1710","a","5","MinOfLotusmaritimus","DipteraMuscidaeDensity",NA,"a5",1001
"1711","a","5","MinOfMaianthemumbifolium","DipteraMuscidaeDensity",NA,"a5",1001
"1712","a","5","MinOfMalvaneglecta","DipteraMuscidaeDensity",NA,"a5",1001
"1713","a","5","MinOfMedicagolupulina","DipteraMuscidaeDensity",0.228307254226877,"a5",1001
"1714","a","5","MinOfMedicagominima","DipteraMuscidaeDensity",NA,"a5",1001
"1715","a","5","MinOfMedicagosativa","DipteraMuscidaeDensity",0.609708392667892,"a5",1001
"1716","a","5","MinOfMelampyrumsylvaticum","DipteraMuscidaeDensity",NA,"a5",1001
"1717","a","5","MinOfMycelismuralis","DipteraMuscidaeDensity",NA,"a5",1001
"1718","a","5","MinOfMyosotessp","DipteraMuscidaeDensity",NA,"a5",1001
"1719","a","5","MinOfNeottiaovata","DipteraMuscidaeDensity",NA,"a5",1001
"1720","a","5","MinOfOdontitesluteus","DipteraMuscidaeDensity",NA,"a5",1001
"1721","a","5","MinOfOnobrychisvicifolia","DipteraMuscidaeDensity",NA,"a5",1001
"1722","a","5","MinOfOnonisspinosa","DipteraMuscidaeDensity",0.705251303937538,"a5",1001
"1723","a","5","MinOfOphrusapifera","DipteraMuscidaeDensity",NA,"a5",1001
"1724","a","5","MinOfOphrusinsectifera","DipteraMuscidaeDensity",NA,"a5",1001
"1725","a","5","MinOfOrchismascula","DipteraMuscidaeDensity",NA,"a5",1001
"1726","a","5","MinOfOrchisustulata","DipteraMuscidaeDensity",0.113798008350681,"a5",1001
"1727","a","5","MinOfOriganumvulgare","DipteraMuscidaeDensity",NA,"a5",1001
"1728","a","5","MinOfParnassiapalustris","DipteraMuscidaeDensity",0.598150782471102,"a5",1001
"1729","a","5","MinOfPastinacasativa","DipteraMuscidaeDensity",NA,"a5",1001
"1730","a","5","MinOfPeucedanumsp","DipteraMuscidaeDensity",0.0568990041753406,"a5",1001
"1731","a","5","MinOfPhyteumaorbiculare","DipteraMuscidaeDensity",NA,"a5",1001
"1732","a","5","MinOfPimpinellasp","DipteraMuscidaeDensity",0.504434258730163,"a5",1001
"1733","a","5","MinOfPlantagolanceolata","DipteraMuscidaeDensity",0.258395695023413,"a5",1001
"1734","a","5","MinOfPlantagomajor","DipteraMuscidaeDensity",NA,"a5",1001
"1735","a","5","MinOfPlantagomedia","DipteraMuscidaeDensity",0.279582722316247,"a5",1001
"1736","a","5","MinOfPlantherabifolia","DipteraMuscidaeDensity",NA,"a5",1001
"1737","a","5","MinOfPlatantherachlorantha","DipteraMuscidaeDensity",NA,"a5",1001
"1738","a","5","MinOfPolygalaalpestris","DipteraMuscidaeDensity",NA,"a5",1001
"1739","a","5","MinOfPolygalacomosa","DipteraMuscidaeDensity",0.0256045516299204,"a5",1001
"1740","a","5","MinOfPolygalavulgaris","DipteraMuscidaeDensity",0.218864962829481,"a5",1001
"1741","a","5","MinOfPolygonumaviculare","DipteraMuscidaeDensity",0.45163584648653,"a5",1001
"1742","a","5","MinOfPotentillaerecta","DipteraMuscidaeDensity",0.59307401743867,"a5",1001
"1743","a","5","MinOfPotentillasp","DipteraMuscidaeDensity",0.155969191102375,"a5",1001
"1744","a","5","MinOfPrimulaveris","DipteraMuscidaeDensity",NA,"a5",1001
"1745","a","5","MinOfPrunellasp","DipteraMuscidaeDensity",0.584016061413574,"a5",1001
"1746","a","5","MinOfPulsatillasp","DipteraMuscidaeDensity",NA,"a5",1001
"1747","a","5","MinOfRanunculussp","DipteraMuscidaeDensity",0.397326819892983,"a5",1001
"1748","a","5","MinOfRhinanthusminor","DipteraMuscidaeDensity",NA,"a5",1001
"1749","a","5","MinOfResedalutea","DipteraMuscidaeDensity",NA,"a5",1001
"1750","a","5","MinOfRosasp","DipteraMuscidaeDensity",0.0825035558052609,"a5",1001
"1751","a","5","MinOfRubussp","DipteraMuscidaeDensity",0.162503555805261,"a5",1001
"1752","a","5","MinOfRumexsp","DipteraMuscidaeDensity",NA,"a5",1001
"1753","a","5","MinOfSalviapratensis","DipteraMuscidaeDensity",0.229018491733166,"a5",1001
"1754","a","5","MinOfSambucussp","DipteraMuscidaeDensity",0.0256045516299204,"a5",1001
"1755","a","5","MinOfSanguisorbaminor","DipteraMuscidaeDensity",NA,"a5",1001
"1756","a","5","MinOfSaponariaocymoides.","DipteraMuscidaeDensity",NA,"a5",1001
"1757","a","5","MinOfSedumspyellow","DipteraMuscidaeDensity",0.231568211264018,"a5",1001
"1758","a","5","MinOfSedumalbum","DipteraMuscidaeDensity",0.501546168549193,"a5",1001
"1759","a","5","MinOfSeneciosp","DipteraMuscidaeDensity",NA,"a5",1001
"1760","a","5","MinOfSilenedioica","DipteraMuscidaeDensity",NA,"a5",1001
"1761","a","5","MinOfSilenenutans","DipteraMuscidaeDensity",NA,"a5",1001
"1762","a","5","MinOfSilenevulgaris","DipteraMuscidaeDensity",0.422459973834617,"a5",1001
"1763","a","5","MinOfSisymbriumofficinale","DipteraMuscidaeDensity",NA,"a5",1001
"1764","a","5","MinOfSolanumdulgamara","DipteraMuscidaeDensity",0.369313585712086,"a5",1001
"1765","a","5","MinOfSolidagovirgaurea","DipteraMuscidaeDensity",NA,"a5",1001
"1766","a","5","MinOfSpiranthesspiralis","DipteraMuscidaeDensity",NA,"a5",1001
"1767","a","5","MinOfStachysofficinalis","DipteraMuscidaeDensity",0.330362277065042,"a5",1001
"1768","a","5","MinOfStachysrecta","DipteraMuscidaeDensity",NA,"a5",1001
"1769","a","5","MinOfTaraxacumsp","DipteraMuscidaeDensity",NA,"a5",1001
"1770","a","5","MinOfTeucriumchamaedris","DipteraMuscidaeDensity",0.432312223086342,"a5",1001
"1771","a","5","MinOfTeuriummontanum","DipteraMuscidaeDensity",0.159010403117856,"a5",1001
"1772","a","5","MinOfThesiumsp","DipteraMuscidaeDensity",NA,"a5",1001
"1773","a","5","MinOfThymussp","DipteraMuscidaeDensity",0.356440497208562,"a5",1001
"1774","a","5","MinOfTragopodonpratensis","DipteraMuscidaeDensity",NA,"a5",1001
"1775","a","5","MinOfTrifoliumcampestre","DipteraMuscidaeDensity",0.0355618776985104,"a5",1001
"1776","a","5","MinOfTrifoliumbadium","DipteraMuscidaeDensity",NA,"a5",1001
"1777","a","5","MinOfTrifoliummontana","DipteraMuscidaeDensity",0.27344928616396,"a5",1001
"1778","a","5","MinOfTrifoliumpratense","DipteraMuscidaeDensity",0.426400084157706,"a5",1001
"1779","a","5","MinOfTrifoliumrepens","DipteraMuscidaeDensity",0.575310524729914,"a5",1001
"1780","a","5","MinOfTrolleiseuropaeus","DipteraMuscidaeDensity",NA,"a5",1001
"1781","a","5","MinOfUrticadioica","DipteraMuscidaeDensity",0.394236341224281,"a5",1001
"1782","a","5","MinOfVacciniumvitis.idaea","DipteraMuscidaeDensity",NA,"a5",1001
"1783","a","5","MinOfValeriana","DipteraMuscidaeDensity",NA,"a5",1001
"1784","a","5","MinOfVerbenaofficinalis","DipteraMuscidaeDensity",NA,"a5",1001
"1785","a","5","MinOfVeronicachamaedris","DipteraMuscidaeDensity",0.303077513376147,"a5",1001
"1786","a","5","MinOfVeronicaofficinalis","DipteraMuscidaeDensity",NA,"a5",1001
"1787","a","5","MinOfVeronicaspicata","DipteraMuscidaeDensity",0.538828301744854,"a5",1001
"1788","a","5","MinOfVeronicateucrium","DipteraMuscidaeDensity",NA,"a5",1001
"1789","a","5","MinOfVeronicasp","DipteraMuscidaeDensity",NA,"a5",1001
"1790","a","5","MinOfViciacracca","DipteraMuscidaeDensity",0.601635846486529,"a5",1001
"1791","a","5","MinOfViciasepium","DipteraMuscidaeDensity",0.0355618776985104,"a5",1001
"1792","a","5","MinOfVincetoxicumhirundinaria","DipteraMuscidaeDensity",0.189189188900792,"a5",1001
"1793","a","5","MinOfViolasp","DipteraMuscidaeDensity",NA,"a5",1001
"1794","a","3","MinOfAchilleamillefolium","DipteraMuscidaeDensity",0.807191379634623,"a3",949.8
"1795","a","3","MinOfAcinosalpinus","DipteraMuscidaeDensity",0.351648540032013,"a3",949.8
"1796","a","3","MinOfAconitumnapellus","DipteraMuscidaeDensity",NA,"a3",949.8
"1797","a","3","MinOfAconitumanthora","DipteraMuscidaeDensity",NA,"a3",949.8
"1798","a","3","MinOfAegopodiumpodagraria","DipteraMuscidaeDensity",NA,"a3",949.8
"1799","a","3","MinOfAgrimoniaeupatoria","DipteraMuscidaeDensity",0.526755394474326,"a3",949.8
"1800","a","3","MinOfAjugareptans","DipteraMuscidaeDensity",NA,"a3",949.8
"1801","a","3","MinOfAjugapyramidalis","DipteraMuscidaeDensity",NA,"a3",949.8
"1802","a","3","MinOfAlchemillasp","DipteraMuscidaeDensity",NA,"a3",949.8
"1803","a","3","MinOfAlliumcarinatum","DipteraMuscidaeDensity",NA,"a3",949.8
"1804","a","3","MinOfAnacamptispyramidalis","DipteraMuscidaeDensity",NA,"a3",949.8
"1805","a","3","MinOfAnemonenarcissiflora","DipteraMuscidaeDensity",NA,"a3",949.8
"1806","a","3","MinOfAnthericumramosum","DipteraMuscidaeDensity",0.271128481078465,"a3",949.8
"1807","a","3","MinOfAnthyllisvulneraria","DipteraMuscidaeDensity",NA,"a3",949.8
"1808","a","3","MinOfApiaceaesp","DipteraMuscidaeDensity",0.0429897413165297,"a3",949.8
"1809","a","3","MinOfArabis.Arabidopsis","DipteraMuscidaeDensity",0.29548662000928,"a3",949.8
"1810","a","3","MinOfArenaria.Linumym","DipteraMuscidaeDensity",0.305376032397802,"a3",949.8
"1811","a","3","MinOfArnicamontana","DipteraMuscidaeDensity",NA,"a3",949.8
"1812","a","3","MinOfAsperulacynanchica","DipteraMuscidaeDensity",0.528974276908161,"a3",949.8
"1813","a","3","MinOfAsteramellus","DipteraMuscidaeDensity",NA,"a3",949.8
"1814","a","3","MinOfAsterbellidiastrum","DipteraMuscidaeDensity",NA,"a3",949.8
"1815","a","3","MinOfAtrobabelladonna","DipteraMuscidaeDensity",NA,"a3",949.8
"1816","a","3","MinOfBellisperennis","DipteraMuscidaeDensity",NA,"a3",949.8
"1817","a","3","MinOfBistortavivipara","DipteraMuscidaeDensity",NA,"a3",949.8
"1818","a","3","MinOfBuphthalmumsalicifolium","DipteraMuscidaeDensity",0.514391528701654,"a3",949.8
"1819","a","3","MinOfCarumcarvi","DipteraMuscidaeDensity",0.088654709385048,"a3",949.8
"1820","a","3","MinOfClinopodiumvulgare","DipteraMuscidaeDensity",0.772082299608322,"a3",949.8
"1821","a","3","MinOfCampanulaglomerata","DipteraMuscidaeDensity",0.786394723696541,"a3",949.8
"1822","a","3","MinOfCampanulasp","DipteraMuscidaeDensity",0.742550072971,"a3",949.8
"1823","a","3","MinOfCapsellabursa.pastoris","DipteraMuscidaeDensity",NA,"a3",949.8
"1824","a","3","MinOfCarduusdefloratus","DipteraMuscidaeDensity",NA,"a3",949.8
"1825","a","3","MinOfCarduusnutans","DipteraMuscidaeDensity",NA,"a3",949.8
"1826","a","3","MinOfCarlinaacaulis","DipteraMuscidaeDensity",0.251587689482112,"a3",949.8
"1827","a","3","MinOfCarlinavulgaris","DipteraMuscidaeDensity",NA,"a3",949.8
"1828","a","3","MinOfCentaureasp","DipteraMuscidaeDensity",0.438654451474997,"a3",949.8
"1829","a","3","MinOfCentauriumsp","DipteraMuscidaeDensity",NA,"a3",949.8
"1830","a","3","MinOfCephalantheralongifolia","DipteraMuscidaeDensity",NA,"a3",949.8
"1831","a","3","MinOfCerastiumsp","DipteraMuscidaeDensity",NA,"a3",949.8
"1832","a","3","MinOfChenopodiumsp","DipteraMuscidaeDensity",NA,"a3",949.8
"1833","a","3","MinOfCichoriumintybus","DipteraMuscidaeDensity",NA,"a3",949.8
"1834","a","3","MinOfCirsiumarvense","DipteraMuscidaeDensity",NA,"a3",949.8
"1835","a","3","MinOfCirsiumacaule","DipteraMuscidaeDensity",0.499435675594967,"a3",949.8
"1836","a","3","MinOfCoeglossumviride","DipteraMuscidaeDensity",NA,"a3",949.8
"1837","a","3","MinOfConyzasp","DipteraMuscidaeDensity",NA,"a3",949.8
"1838","a","3","MinOfConvolvulusarvensis","DipteraMuscidaeDensity",NA,"a3",949.8
"1839","a","3","MinOfCrepissp","DipteraMuscidaeDensity",NA,"a3",949.8
"1840","a","3","MinOfCrepissp2","DipteraMuscidaeDensity",NA,"a3",949.8
"1841","a","3","MinOfCrepis.Hieracium","DipteraMuscidaeDensity",NA,"a3",949.8
"1842","a","3","MinOfCrepis.Hieracium.Leontodon","DipteraMuscidaeDensity",0.611371860733167,"a3",949.8
"1843","a","3","MinOfCuscutaeuropaeae","DipteraMuscidaeDensity",NA,"a3",949.8
"1844","a","3","MinOfDaucuscarota","DipteraMuscidaeDensity",0.570142468322658,"a3",949.8
"1845","a","3","MinOfDianthussp","DipteraMuscidaeDensity",NA,"a3",949.8
"1846","a","3","MinOfEchiumvulgare","DipteraMuscidaeDensity",0.495661056211497,"a3",949.8
"1847","a","3","MinOfEpilobiumsp","DipteraMuscidaeDensity",NA,"a3",949.8
"1848","a","3","MinOfEuphrasiasp","DipteraMuscidaeDensity",0.677134508652045,"a3",949.8
"1849","a","3","MinOfEuphorbiacyparissias","DipteraMuscidaeDensity",NA,"a3",949.8
"1850","a","3","MinOfFragariasp","DipteraMuscidaeDensity",NA,"a3",949.8
"1851","a","3","MinOfGaliumverum","DipteraMuscidaeDensity",0.712769907080032,"a3",949.8
"1852","a","3","MinOfGaliumsp","DipteraMuscidaeDensity",0.459198627866904,"a3",949.8
"1853","a","3","MinOfGentianasp","DipteraMuscidaeDensity",NA,"a3",949.8
"1854","a","3","MinOfGentianaverna","DipteraMuscidaeDensity",NA,"a3",949.8
"1855","a","3","MinOfGeraniumsylvaticum","DipteraMuscidaeDensity",NA,"a3",949.8
"1856","a","3","MinOfGeraniumpusillum","DipteraMuscidaeDensity",0.08402540308253,"a3",949.8
"1857","a","3","MinOfGeraniumsanguineum.","DipteraMuscidaeDensity",NA,"a3",949.8
"1858","a","3","MinOfGeraniumsp","DipteraMuscidaeDensity",NA,"a3",949.8
"1859","a","3","MinOfGlobularianudicaulis","DipteraMuscidaeDensity",0.0429897413165297,"a3",949.8
"1860","a","3","MinOfGlobulariacardiflora","DipteraMuscidaeDensity",NA,"a3",949.8
"1861","a","3","MinOfGymnadeniaconopsea","DipteraMuscidaeDensity",NA,"a3",949.8
"1862","a","3","MinOfHelianthemumnummularium","DipteraMuscidaeDensity",0.877764686688193,"a3",949.8
"1863","a","3","MinOfHieraciumpilosella","DipteraMuscidaeDensity",0.0410356617660004,"a3",949.8
"1864","a","3","MinOfHippocrepiscomosa","DipteraMuscidaeDensity",0.0429897413165297,"a3",949.8
"1865","a","3","MinOfHypericumsp","DipteraMuscidaeDensity",0.660178121725962,"a3",949.8
"1866","a","3","MinOfKnautia.Scabiosa","DipteraMuscidaeDensity",0.617336345873679,"a3",949.8
"1867","a","3","MinOfLamiumalbum","DipteraMuscidaeDensity",NA,"a3",949.8
"1868","a","3","MinOfLathyruspratensis","DipteraMuscidaeDensity",0.256977165431101,"a3",949.8
"1869","a","3","MinOfLathyrussp","DipteraMuscidaeDensity",NA,"a3",949.8
"1870","a","3","MinOfLeucanthemumvulgare","DipteraMuscidaeDensity",0.476983202342468,"a3",949.8
"1871","a","3","MinOfLigustrumvulgare","DipteraMuscidaeDensity",0.0429897413165297,"a3",949.8
"1872","a","3","MinOfLotuscorniculatus","DipteraMuscidaeDensity",0.417572999376603,"a3",949.8
"1873","a","3","MinOfLotusmaritimus","DipteraMuscidaeDensity",0.0429897413165297,"a3",949.8
"1874","a","3","MinOfMaianthemumbifolium","DipteraMuscidaeDensity",NA,"a3",949.8
"1875","a","3","MinOfMalvaneglecta","DipteraMuscidaeDensity",NA,"a3",949.8
"1876","a","3","MinOfMedicagolupulina","DipteraMuscidaeDensity",0.241817293683936,"a3",949.8
"1877","a","3","MinOfMedicagominima","DipteraMuscidaeDensity",NA,"a3",949.8
"1878","a","3","MinOfMedicagosativa","DipteraMuscidaeDensity",0.476983202342468,"a3",949.8
"1879","a","3","MinOfMelampyrumsylvaticum","DipteraMuscidaeDensity",NA,"a3",949.8
"1880","a","3","MinOfMycelismuralis","DipteraMuscidaeDensity",NA,"a3",949.8
"1881","a","3","MinOfMyosotessp","DipteraMuscidaeDensity",NA,"a3",949.8
"1882","a","3","MinOfNeottiaovata","DipteraMuscidaeDensity",NA,"a3",949.8
"1883","a","3","MinOfOdontitesluteus","DipteraMuscidaeDensity",NA,"a3",949.8
"1884","a","3","MinOfOnobrychisvicifolia","DipteraMuscidaeDensity",NA,"a3",949.8
"1885","a","3","MinOfOnonisspinosa","DipteraMuscidaeDensity",0.724119553619129,"a3",949.8
"1886","a","3","MinOfOphrusapifera","DipteraMuscidaeDensity",NA,"a3",949.8
"1887","a","3","MinOfOphrusinsectifera","DipteraMuscidaeDensity",NA,"a3",949.8
"1888","a","3","MinOfOrchismascula","DipteraMuscidaeDensity",NA,"a3",949.8
"1889","a","3","MinOfOrchisustulata","DipteraMuscidaeDensity",0.224719100914972,"a3",949.8
"1890","a","3","MinOfOriganumvulgare","DipteraMuscidaeDensity",NA,"a3",949.8
"1891","a","3","MinOfParnassiapalustris","DipteraMuscidaeDensity",NA,"a3",949.8
"1892","a","3","MinOfPastinacasativa","DipteraMuscidaeDensity",NA,"a3",949.8
"1893","a","3","MinOfPeucedanumsp","DipteraMuscidaeDensity",0.583217466171457,"a3",949.8
"1894","a","3","MinOfPhyteumaorbiculare","DipteraMuscidaeDensity",NA,"a3",949.8
"1895","a","3","MinOfPimpinellasp","DipteraMuscidaeDensity",0.634298679003607,"a3",949.8
"1896","a","3","MinOfPlantagolanceolata","DipteraMuscidaeDensity",0.212785329266749,"a3",949.8
"1897","a","3","MinOfPlantagomajor","DipteraMuscidaeDensity",NA,"a3",949.8
"1898","a","3","MinOfPlantagomedia","DipteraMuscidaeDensity",0.482078140048233,"a3",949.8
"1899","a","3","MinOfPlantherabifolia","DipteraMuscidaeDensity",NA,"a3",949.8
"1900","a","3","MinOfPlatantherachlorantha","DipteraMuscidaeDensity",NA,"a3",949.8
"1901","a","3","MinOfPolygalaalpestris","DipteraMuscidaeDensity",NA,"a3",949.8
"1902","a","3","MinOfPolygalacomosa","DipteraMuscidaeDensity",NA,"a3",949.8
"1903","a","3","MinOfPolygalavulgaris","DipteraMuscidaeDensity",NA,"a3",949.8
"1904","a","3","MinOfPolygonumaviculare","DipteraMuscidaeDensity",0.251587689482112,"a3",949.8
"1905","a","3","MinOfPotentillaerecta","DipteraMuscidaeDensity",0.623432665956016,"a3",949.8
"1906","a","3","MinOfPotentillasp","DipteraMuscidaeDensity",0.08402540308253,"a3",949.8
"1907","a","3","MinOfPrimulaveris","DipteraMuscidaeDensity",NA,"a3",949.8
"1908","a","3","MinOfPrunellasp","DipteraMuscidaeDensity",0.821504977552645,"a3",949.8
"1909","a","3","MinOfPulsatillasp","DipteraMuscidaeDensity",NA,"a3",949.8
"1910","a","3","MinOfRanunculussp","DipteraMuscidaeDensity",0.642547199583001,"a3",949.8
"1911","a","3","MinOfRhinanthusminor","DipteraMuscidaeDensity",NA,"a3",949.8
"1912","a","3","MinOfResedalutea","DipteraMuscidaeDensity",NA,"a3",949.8
"1913","a","3","MinOfRosasp","DipteraMuscidaeDensity",0.0528907314155396,"a3",949.8
