"","Meadow","Site","Species1","Species2","Schoener","MeadowSite","Elevation"
"1644","a","5","MinOfAnthyllisvulneraria","DipteraSyrphidaeDensity",NA,"a5",1001
"1645","a","5","MinOfApiaceaesp","DipteraSyrphidaeDensity",0.449037775856983,"a5",1001
"1646","a","5","MinOfArabis.Arabidopsis","DipteraSyrphidaeDensity",0.253162865722734,"a5",1001
"1647","a","5","MinOfArenaria.Linumym","DipteraSyrphidaeDensity",0.323780391026983,"a5",1001
"1648","a","5","MinOfArnicamontana","DipteraSyrphidaeDensity",NA,"a5",1001
"1649","a","5","MinOfAsperulacynanchica","DipteraSyrphidaeDensity",0.332739368341027,"a5",1001
"1650","a","5","MinOfAsteramellus","DipteraSyrphidaeDensity",NA,"a5",1001
"1651","a","5","MinOfAsterbellidiastrum","DipteraSyrphidaeDensity",NA,"a5",1001
"1652","a","5","MinOfAtrobabelladonna","DipteraSyrphidaeDensity",0.265992515972658,"a5",1001
"1653","a","5","MinOfBellisperennis","DipteraSyrphidaeDensity",0.0128296502499246,"a5",1001
"1654","a","5","MinOfBistortavivipara","DipteraSyrphidaeDensity",NA,"a5",1001
"1655","a","5","MinOfBuphthalmumsalicifolium","DipteraSyrphidaeDensity",NA,"a5",1001
"1656","a","5","MinOfCarumcarvi","DipteraSyrphidaeDensity",0.373554926060774,"a5",1001
"1657","a","5","MinOfClinopodiumvulgare","DipteraSyrphidaeDensity",0.826349997789241,"a5",1001
"1658","a","5","MinOfCampanulaglomerata","DipteraSyrphidaeDensity",0.571180223683556,"a5",1001
"1659","a","5","MinOfCampanulasp","DipteraSyrphidaeDensity",0.735236620556269,"a5",1001
"1660","a","5","MinOfCapsellabursa.pastoris","DipteraSyrphidaeDensity",NA,"a5",1001
"1661","a","5","MinOfCarduusdefloratus","DipteraSyrphidaeDensity",NA,"a5",1001
"1662","a","5","MinOfCarduusnutans","DipteraSyrphidaeDensity",0.483046532987256,"a5",1001
"1663","a","5","MinOfCarlinaacaulis","DipteraSyrphidaeDensity",0.411617961558685,"a5",1001
"1664","a","5","MinOfCarlinavulgaris","DipteraSyrphidaeDensity",NA,"a5",1001
"1665","a","5","MinOfCentaureasp","DipteraSyrphidaeDensity",0.540073994567653,"a5",1001
"1666","a","5","MinOfCentauriumsp","DipteraSyrphidaeDensity",0.272630078504411,"a5",1001
"1667","a","5","MinOfCephalantheralongifolia","DipteraSyrphidaeDensity",NA,"a5",1001
"1668","a","5","MinOfCerastiumsp","DipteraSyrphidaeDensity",0.336778331892737,"a5",1001
"1669","a","5","MinOfChenopodiumsp","DipteraSyrphidaeDensity",NA,"a5",1001
"1670","a","5","MinOfCichoriumintybus","DipteraSyrphidaeDensity",NA,"a5",1001
"1671","a","5","MinOfCirsiumarvense","DipteraSyrphidaeDensity",NA,"a5",1001
"1672","a","5","MinOfCirsiumacaule","DipteraSyrphidaeDensity",0.522824843520644,"a5",1001
"1673","a","5","MinOfCoeglossumviride","DipteraSyrphidaeDensity",NA,"a5",1001
"1674","a","5","MinOfConyzasp","DipteraSyrphidaeDensity",NA,"a5",1001
"1675","a","5","MinOfConvolvulusarvensis","DipteraSyrphidaeDensity",NA,"a5",1001
"1676","a","5","MinOfCrepissp","DipteraSyrphidaeDensity",NA,"a5",1001
"1677","a","5","MinOfCrepissp2","DipteraSyrphidaeDensity",NA,"a5",1001
"1678","a","5","MinOfCrepis.Hieracium","DipteraSyrphidaeDensity",0.343953432421722,"a5",1001
"1679","a","5","MinOfCrepis.Hieracium.Leontodon","DipteraSyrphidaeDensity",0.703971838288138,"a5",1001
"1680","a","5","MinOfCuscutaeuropaeae","DipteraSyrphidaeDensity",NA,"a5",1001
"1681","a","5","MinOfDaucuscarota","DipteraSyrphidaeDensity",0.702907035659852,"a5",1001
"1682","a","5","MinOfDianthussp","DipteraSyrphidaeDensity",NA,"a5",1001
"1683","a","5","MinOfEchiumvulgare","DipteraSyrphidaeDensity",0.624481930356263,"a5",1001
"1684","a","5","MinOfEpilobiumsp","DipteraSyrphidaeDensity",NA,"a5",1001
"1685","a","5","MinOfEuphrasiasp","DipteraSyrphidaeDensity",0.782163221662138,"a5",1001
"1686","a","5","MinOfEuphorbiacyparissias","DipteraSyrphidaeDensity",NA,"a5",1001
"1687","a","5","MinOfFragariasp","DipteraSyrphidaeDensity",NA,"a5",1001
"1688","a","5","MinOfGaliumverum","DipteraSyrphidaeDensity",0.738090193035065,"a5",1001
"1689","a","5","MinOfGaliumsp","DipteraSyrphidaeDensity",0.478815236844876,"a5",1001
"1690","a","5","MinOfGentianasp","DipteraSyrphidaeDensity",NA,"a5",1001
"1691","a","5","MinOfGentianaverna","DipteraSyrphidaeDensity",0.105317579050666,"a5",1001
"1692","a","5","MinOfGeraniumsylvaticum","DipteraSyrphidaeDensity",NA,"a5",1001
"1693","a","5","MinOfGeraniumpusillum","DipteraSyrphidaeDensity",NA,"a5",1001
"1694","a","5","MinOfGeraniumsanguineum.","DipteraSyrphidaeDensity",NA,"a5",1001
"1695","a","5","MinOfGeraniumsp","DipteraSyrphidaeDensity",0.400926586350414,"a5",1001
"1696","a","5","MinOfGlobularianudicaulis","DipteraSyrphidaeDensity",NA,"a5",1001
"1697","a","5","MinOfGlobulariacardiflora","DipteraSyrphidaeDensity",NA,"a5",1001
"1698","a","5","MinOfGymnadeniaconopsea","DipteraSyrphidaeDensity",NA,"a5",1001
"1699","a","5","MinOfHelianthemumnummularium","DipteraSyrphidaeDensity",0.402911270217731,"a5",1001
"1700","a","5","MinOfHieraciumpilosella","DipteraSyrphidaeDensity",0.0983606551241427,"a5",1001
"1701","a","5","MinOfHippocrepiscomosa","DipteraSyrphidaeDensity",0.0128296502499246,"a5",1001
"1702","a","5","MinOfHypericumsp","DipteraSyrphidaeDensity",0.58180273103213,"a5",1001
"1703","a","5","MinOfKnautia.Scabiosa","DipteraSyrphidaeDensity",0.700293795241734,"a5",1001
"1704","a","5","MinOfLamiumalbum","DipteraSyrphidaeDensity",NA,"a5",1001
"1705","a","5","MinOfLathyruspratensis","DipteraSyrphidaeDensity",0.357329532389401,"a5",1001
"1706","a","5","MinOfLathyrussp","DipteraSyrphidaeDensity",NA,"a5",1001
"1707","a","5","MinOfLeucanthemumvulgare","DipteraSyrphidaeDensity",0.583616739272935,"a5",1001
"1708","a","5","MinOfLigustrumvulgare","DipteraSyrphidaeDensity",0.0128296502499246,"a5",1001
"1709","a","5","MinOfLotuscorniculatus","DipteraSyrphidaeDensity",0.433630592373289,"a5",1001
"1710","a","5","MinOfLotusmaritimus","DipteraSyrphidaeDensity",NA,"a5",1001
"1711","a","5","MinOfMaianthemumbifolium","DipteraSyrphidaeDensity",NA,"a5",1001
"1712","a","5","MinOfMalvaneglecta","DipteraSyrphidaeDensity",NA,"a5",1001
"1713","a","5","MinOfMedicagolupulina","DipteraSyrphidaeDensity",0.363863150512824,"a5",1001
"1714","a","5","MinOfMedicagominima","DipteraSyrphidaeDensity",NA,"a5",1001
"1715","a","5","MinOfMedicagosativa","DipteraSyrphidaeDensity",0.795932417094837,"a5",1001
"1716","a","5","MinOfMelampyrumsylvaticum","DipteraSyrphidaeDensity",NA,"a5",1001
"1717","a","5","MinOfMycelismuralis","DipteraSyrphidaeDensity",NA,"a5",1001
"1718","a","5","MinOfMyosotessp","DipteraSyrphidaeDensity",NA,"a5",1001
"1719","a","5","MinOfNeottiaovata","DipteraSyrphidaeDensity",NA,"a5",1001
"1720","a","5","MinOfOdontitesluteus","DipteraSyrphidaeDensity",NA,"a5",1001
"1721","a","5","MinOfOnobrychisvicifolia","DipteraSyrphidaeDensity",NA,"a5",1001
"1722","a","5","MinOfOnonisspinosa","DipteraSyrphidaeDensity",0.730013067315379,"a5",1001
"1723","a","5","MinOfOphrusapifera","DipteraSyrphidaeDensity",NA,"a5",1001
"1724","a","5","MinOfOphrusinsectifera","DipteraSyrphidaeDensity",NA,"a5",1001
"1725","a","5","MinOfOrchismascula","DipteraSyrphidaeDensity",NA,"a5",1001
"1726","a","5","MinOfOrchisustulata","DipteraSyrphidaeDensity",0.153243051424436,"a5",1001
"1727","a","5","MinOfOriganumvulgare","DipteraSyrphidaeDensity",NA,"a5",1001
"1728","a","5","MinOfParnassiapalustris","DipteraSyrphidaeDensity",0.597604131629527,"a5",1001
"1729","a","5","MinOfPastinacasativa","DipteraSyrphidaeDensity",NA,"a5",1001
"1730","a","5","MinOfPeucedanumsp","DipteraSyrphidaeDensity",0.0784034217584882,"a5",1001
"1731","a","5","MinOfPhyteumaorbiculare","DipteraSyrphidaeDensity",NA,"a5",1001
"1732","a","5","MinOfPimpinellasp","DipteraSyrphidaeDensity",0.668074584160734,"a5",1001
"1733","a","5","MinOfPlantagolanceolata","DipteraSyrphidaeDensity",0.335034963892879,"a5",1001
"1734","a","5","MinOfPlantagomajor","DipteraSyrphidaeDensity",NA,"a5",1001
"1735","a","5","MinOfPlantagomedia","DipteraSyrphidaeDensity",0.356221991185713,"a5",1001
"1736","a","5","MinOfPlantherabifolia","DipteraSyrphidaeDensity",NA,"a5",1001
"1737","a","5","MinOfPlatantherachlorantha","DipteraSyrphidaeDensity",NA,"a5",1001
"1738","a","5","MinOfPolygalaalpestris","DipteraSyrphidaeDensity",NA,"a5",1001
"1739","a","5","MinOfPolygalacomosa","DipteraSyrphidaeDensity",0.0128296502499246,"a5",1001
"1740","a","5","MinOfPolygalavulgaris","DipteraSyrphidaeDensity",0.324354216435446,"a5",1001
"1741","a","5","MinOfPolygonumaviculare","DipteraSyrphidaeDensity",0.407222618476915,"a5",1001
"1742","a","5","MinOfPotentillaerecta","DipteraSyrphidaeDensity",0.629463956426653,"a5",1001
"1743","a","5","MinOfPotentillasp","DipteraSyrphidaeDensity",0.211489317532632,"a5",1001
"1744","a","5","MinOfPrimulaveris","DipteraSyrphidaeDensity",NA,"a5",1001
"1745","a","5","MinOfPrunellasp","DipteraSyrphidaeDensity",0.748594782632692,"a5",1001
"1746","a","5","MinOfPulsatillasp","DipteraSyrphidaeDensity",NA,"a5",1001
"1747","a","5","MinOfRanunculussp","DipteraSyrphidaeDensity",0.533674471267541,"a5",1001
"1748","a","5","MinOfRhinanthusminor","DipteraSyrphidaeDensity",NA,"a5",1001
"1749","a","5","MinOfResedalutea","DipteraSyrphidaeDensity",NA,"a5",1001
"1750","a","5","MinOfRosasp","DipteraSyrphidaeDensity",0.0912330720084128,"a5",1001
"1751","a","5","MinOfRubussp","DipteraSyrphidaeDensity",0.171233072008413,"a5",1001
"1752","a","5","MinOfRumexsp","DipteraSyrphidaeDensity",NA,"a5",1001
"1753","a","5","MinOfSalviapratensis","DipteraSyrphidaeDensity",0.287694323295982,"a5",1001
"1754","a","5","MinOfSambucussp","DipteraSyrphidaeDensity",0.0128296502499246,"a5",1001
"1755","a","5","MinOfSanguisorbaminor","DipteraSyrphidaeDensity",NA,"a5",1001
"1756","a","5","MinOfSaponariaocymoides.","DipteraSyrphidaeDensity",NA,"a5",1001
"1757","a","5","MinOfSedumspyellow","DipteraSyrphidaeDensity",0.308207480133484,"a5",1001
"1758","a","5","MinOfSedumalbum","DipteraSyrphidaeDensity",0.552744119375651,"a5",1001
"1759","a","5","MinOfSeneciosp","DipteraSyrphidaeDensity",NA,"a5",1001
"1760","a","5","MinOfSilenedioica","DipteraSyrphidaeDensity",NA,"a5",1001
"1761","a","5","MinOfSilenenutans","DipteraSyrphidaeDensity",NA,"a5",1001
"1762","a","5","MinOfSilenevulgaris","DipteraSyrphidaeDensity",0.436352194724046,"a5",1001
"1763","a","5","MinOfSisymbriumofficinale","DipteraSyrphidaeDensity",NA,"a5",1001
"1764","a","5","MinOfSolanumdulgamara","DipteraSyrphidaeDensity",0.45303481268822,"a5",1001
"1765","a","5","MinOfSolidagovirgaurea","DipteraSyrphidaeDensity",NA,"a5",1001
"1766","a","5","MinOfSpiranthesspiralis","DipteraSyrphidaeDensity",NA,"a5",1001
"1767","a","5","MinOfStachysofficinalis","DipteraSyrphidaeDensity",0.419253575568876,"a5",1001
"1768","a","5","MinOfStachysrecta","DipteraSyrphidaeDensity",NA,"a5",1001
"1769","a","5","MinOfTaraxacumsp","DipteraSyrphidaeDensity",NA,"a5",1001
"1770","a","5","MinOfTeucriumchamaedris","DipteraSyrphidaeDensity",0.576385612938956,"a5",1001
"1771","a","5","MinOfTeuriummontanum","DipteraSyrphidaeDensity",0.185680544811615,"a5",1001
"1772","a","5","MinOfThesiumsp","DipteraSyrphidaeDensity",NA,"a5",1001
"1773","a","5","MinOfThymussp","DipteraSyrphidaeDensity",0.470659267017678,"a5",1001
"1774","a","5","MinOfTragopodonpratensis","DipteraSyrphidaeDensity",NA,"a5",1001
"1775","a","5","MinOfTrifoliumcampestre","DipteraSyrphidaeDensity",0.0855310048742181,"a5",1001
"1776","a","5","MinOfTrifoliumbadium","DipteraSyrphidaeDensity",NA,"a5",1001
"1777","a","5","MinOfTrifoliummontana","DipteraSyrphidaeDensity",0.350088555033427,"a5",1001
"1778","a","5","MinOfTrifoliumpratense","DipteraSyrphidaeDensity",0.526200469495077,"a5",1001
"1779","a","5","MinOfTrifoliumrepens","DipteraSyrphidaeDensity",0.751416331870893,"a5",1001
"1780","a","5","MinOfTrolleiseuropaeus","DipteraSyrphidaeDensity",NA,"a5",1001
"1781","a","5","MinOfUrticadioica","DipteraSyrphidaeDensity",0.544718988013595,"a5",1001
"1782","a","5","MinOfVacciniumvitis.idaea","DipteraSyrphidaeDensity",NA,"a5",1001
"1783","a","5","MinOfValeriana","DipteraSyrphidaeDensity",NA,"a5",1001
"1784","a","5","MinOfVerbenaofficinalis","DipteraSyrphidaeDensity",NA,"a5",1001
"1785","a","5","MinOfVeronicachamaedris","DipteraSyrphidaeDensity",0.359807215463411,"a5",1001
"1786","a","5","MinOfVeronicaofficinalis","DipteraSyrphidaeDensity",NA,"a5",1001
"1787","a","5","MinOfVeronicaspicata","DipteraSyrphidaeDensity",0.680644649769726,"a5",1001
"1788","a","5","MinOfVeronicateucrium","DipteraSyrphidaeDensity",NA,"a5",1001
"1789","a","5","MinOfVeronicasp","DipteraSyrphidaeDensity",NA,"a5",1001
"1790","a","5","MinOfViciacracca","DipteraSyrphidaeDensity",0.549358517594439,"a5",1001
"1791","a","5","MinOfViciasepium","DipteraSyrphidaeDensity",0.0855310048742181,"a5",1001
"1792","a","5","MinOfVincetoxicumhirundinaria","DipteraSyrphidaeDensity",0.321731210199499,"a5",1001
"1793","a","5","MinOfViolasp","DipteraSyrphidaeDensity",NA,"a5",1001
"1794","a","3","MinOfAchilleamillefolium","DipteraSyrphidaeDensity",0.771897529808486,"a3",949.8
"1795","a","3","MinOfAcinosalpinus","DipteraSyrphidaeDensity",0.421266581648811,"a3",949.8
"1796","a","3","MinOfAconitumnapellus","DipteraSyrphidaeDensity",NA,"a3",949.8
"1797","a","3","MinOfAconitumanthora","DipteraSyrphidaeDensity",NA,"a3",949.8
"1798","a","3","MinOfAegopodiumpodagraria","DipteraSyrphidaeDensity",NA,"a3",949.8
"1799","a","3","MinOfAgrimoniaeupatoria","DipteraSyrphidaeDensity",0.481707316552543,"a3",949.8
"1800","a","3","MinOfAjugareptans","DipteraSyrphidaeDensity",NA,"a3",949.8
"1801","a","3","MinOfAjugapyramidalis","DipteraSyrphidaeDensity",NA,"a3",949.8
"1802","a","3","MinOfAlchemillasp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1803","a","3","MinOfAlliumcarinatum","DipteraSyrphidaeDensity",NA,"a3",949.8
"1804","a","3","MinOfAnacamptispyramidalis","DipteraSyrphidaeDensity",NA,"a3",949.8
"1805","a","3","MinOfAnemonenarcissiflora","DipteraSyrphidaeDensity",NA,"a3",949.8
"1806","a","3","MinOfAnthericumramosum","DipteraSyrphidaeDensity",0.254065040485128,"a3",949.8
"1807","a","3","MinOfAnthyllisvulneraria","DipteraSyrphidaeDensity",NA,"a3",949.8
"1808","a","3","MinOfApiaceaesp","DipteraSyrphidaeDensity",0.0406504068842058,"a3",949.8
"1809","a","3","MinOfArabis.Arabidopsis","DipteraSyrphidaeDensity",0.239159892152599,"a3",949.8
"1810","a","3","MinOfArenaria.Linumym","DipteraSyrphidaeDensity",0.277588548936293,"a3",949.8
"1811","a","3","MinOfArnicamontana","DipteraSyrphidaeDensity",NA,"a3",949.8
"1812","a","3","MinOfAsperulacynanchica","DipteraSyrphidaeDensity",0.494603307515307,"a3",949.8
"1813","a","3","MinOfAsteramellus","DipteraSyrphidaeDensity",NA,"a3",949.8
"1814","a","3","MinOfAsterbellidiastrum","DipteraSyrphidaeDensity",NA,"a3",949.8
"1815","a","3","MinOfAtrobabelladonna","DipteraSyrphidaeDensity",NA,"a3",949.8
"1816","a","3","MinOfBellisperennis","DipteraSyrphidaeDensity",NA,"a3",949.8
"1817","a","3","MinOfBistortavivipara","DipteraSyrphidaeDensity",NA,"a3",949.8
"1818","a","3","MinOfBuphthalmumsalicifolium","DipteraSyrphidaeDensity",0.461052515343826,"a3",949.8
"1819","a","3","MinOfCarumcarvi","DipteraSyrphidaeDensity",0.0842044130016621,"a3",949.8
"1820","a","3","MinOfClinopodiumvulgare","DipteraSyrphidaeDensity",0.821982036923167,"a3",949.8
"1821","a","3","MinOfCampanulaglomerata","DipteraSyrphidaeDensity",0.748674442745544,"a3",949.8
"1822","a","3","MinOfCampanulasp","DipteraSyrphidaeDensity",0.655620360278722,"a3",949.8
"1823","a","3","MinOfCapsellabursa.pastoris","DipteraSyrphidaeDensity",NA,"a3",949.8
"1824","a","3","MinOfCarduusdefloratus","DipteraSyrphidaeDensity",NA,"a3",949.8
"1825","a","3","MinOfCarduusnutans","DipteraSyrphidaeDensity",NA,"a3",949.8
"1826","a","3","MinOfCarlinaacaulis","DipteraSyrphidaeDensity",0.355691056679179,"a3",949.8
"1827","a","3","MinOfCarlinavulgaris","DipteraSyrphidaeDensity",NA,"a3",949.8
"1828","a","3","MinOfCentaureasp","DipteraSyrphidaeDensity",0.389445019733715,"a3",949.8
"1829","a","3","MinOfCentauriumsp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1830","a","3","MinOfCephalantheralongifolia","DipteraSyrphidaeDensity",NA,"a3",949.8
"1831","a","3","MinOfCerastiumsp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1832","a","3","MinOfChenopodiumsp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1833","a","3","MinOfCichoriumintybus","DipteraSyrphidaeDensity",NA,"a3",949.8
"1834","a","3","MinOfCirsiumarvense","DipteraSyrphidaeDensity",NA,"a3",949.8
"1835","a","3","MinOfCirsiumacaule","DipteraSyrphidaeDensity",0.595248107355989,"a3",949.8
"1836","a","3","MinOfCoeglossumviride","DipteraSyrphidaeDensity",NA,"a3",949.8
"1837","a","3","MinOfConyzasp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1838","a","3","MinOfConvolvulusarvensis","DipteraSyrphidaeDensity",NA,"a3",949.8
"1839","a","3","MinOfCrepissp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1840","a","3","MinOfCrepissp2","DipteraSyrphidaeDensity",NA,"a3",949.8
"1841","a","3","MinOfCrepis.Hieracium","DipteraSyrphidaeDensity",NA,"a3",949.8
"1842","a","3","MinOfCrepis.Hieracium.Leontodon","DipteraSyrphidaeDensity",0.678878940398904,"a3",949.8
"1843","a","3","MinOfCuscutaeuropaeae","DipteraSyrphidaeDensity",NA,"a3",949.8
"1844","a","3","MinOfDaucuscarota","DipteraSyrphidaeDensity",0.555956528316722,"a3",949.8
"1845","a","3","MinOfDianthussp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1846","a","3","MinOfEchiumvulgare","DipteraSyrphidaeDensity",0.460051737211562,"a3",949.8
"1847","a","3","MinOfEpilobiumsp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1848","a","3","MinOfEuphrasiasp","DipteraSyrphidaeDensity",0.676714219749262,"a3",949.8
"1849","a","3","MinOfEuphorbiacyparissias","DipteraSyrphidaeDensity",NA,"a3",949.8
"1850","a","3","MinOfFragariasp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1851","a","3","MinOfGaliumverum","DipteraSyrphidaeDensity",0.659430893722204,"a3",949.8
"1852","a","3","MinOfGaliumsp","DipteraSyrphidaeDensity",0.421478346915908,"a3",949.8
"1853","a","3","MinOfGentianasp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1854","a","3","MinOfGentianaverna","DipteraSyrphidaeDensity",NA,"a3",949.8
"1855","a","3","MinOfGeraniumsylvaticum","DipteraSyrphidaeDensity",NA,"a3",949.8
"1856","a","3","MinOfGeraniumpusillum","DipteraSyrphidaeDensity",0.0772357722668203,"a3",949.8
"1857","a","3","MinOfGeraniumsanguineum.","DipteraSyrphidaeDensity",NA,"a3",949.8
"1858","a","3","MinOfGeraniumsp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1859","a","3","MinOfGlobularianudicaulis","DipteraSyrphidaeDensity",0.0406504068842058,"a3",949.8
"1860","a","3","MinOfGlobulariacardiflora","DipteraSyrphidaeDensity",NA,"a3",949.8
"1861","a","3","MinOfGymnadeniaconopsea","DipteraSyrphidaeDensity",NA,"a3",949.8
"1862","a","3","MinOfHelianthemumnummularium","DipteraSyrphidaeDensity",0.845528454788717,"a3",949.8
"1863","a","3","MinOfHieraciumpilosella","DipteraSyrphidaeDensity",0.0365853653826145,"a3",949.8
"1864","a","3","MinOfHippocrepiscomosa","DipteraSyrphidaeDensity",0.0406504068842058,"a3",949.8
"1865","a","3","MinOfHypericumsp","DipteraSyrphidaeDensity",0.607254533397896,"a3",949.8
"1866","a","3","MinOfKnautia.Scabiosa","DipteraSyrphidaeDensity",0.603150405867742,"a3",949.8
"1867","a","3","MinOfLamiumalbum","DipteraSyrphidaeDensity",NA,"a3",949.8
"1868","a","3","MinOfLathyruspratensis","DipteraSyrphidaeDensity",0.202989772006745,"a3",949.8
"1869","a","3","MinOfLathyrussp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1870","a","3","MinOfLeucanthemumvulgare","DipteraSyrphidaeDensity",0.417761100200358,"a3",949.8
"1871","a","3","MinOfLigustrumvulgare","DipteraSyrphidaeDensity",0.0406504068842058,"a3",949.8
"1872","a","3","MinOfLotuscorniculatus","DipteraSyrphidaeDensity",0.371630295209001,"a3",949.8
"1873","a","3","MinOfLotusmaritimus","DipteraSyrphidaeDensity",0.0406504068842058,"a3",949.8
"1874","a","3","MinOfMaianthemumbifolium","DipteraSyrphidaeDensity",NA,"a3",949.8
"1875","a","3","MinOfMalvaneglecta","DipteraSyrphidaeDensity",NA,"a3",949.8
"1876","a","3","MinOfMedicagolupulina","DipteraSyrphidaeDensity",0.201219512145538,"a3",949.8
"1877","a","3","MinOfMedicagominima","DipteraSyrphidaeDensity",NA,"a3",949.8
"1878","a","3","MinOfMedicagosativa","DipteraSyrphidaeDensity",0.417761100200358,"a3",949.8
"1879","a","3","MinOfMelampyrumsylvaticum","DipteraSyrphidaeDensity",NA,"a3",949.8
"1880","a","3","MinOfMycelismuralis","DipteraSyrphidaeDensity",NA,"a3",949.8
"1881","a","3","MinOfMyosotessp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1882","a","3","MinOfNeottiaovata","DipteraSyrphidaeDensity",NA,"a3",949.8
"1883","a","3","MinOfOdontitesluteus","DipteraSyrphidaeDensity",NA,"a3",949.8
"1884","a","3","MinOfOnobrychisvicifolia","DipteraSyrphidaeDensity",NA,"a3",949.8
"1885","a","3","MinOfOnonisspinosa","DipteraSyrphidaeDensity",0.652808573333683,"a3",949.8
"1886","a","3","MinOfOphrusapifera","DipteraSyrphidaeDensity",NA,"a3",949.8
"1887","a","3","MinOfOphrusinsectifera","DipteraSyrphidaeDensity",NA,"a3",949.8
"1888","a","3","MinOfOrchismascula","DipteraSyrphidaeDensity",NA,"a3",949.8
"1889","a","3","MinOfOrchisustulata","DipteraSyrphidaeDensity",0.170731707490616,"a3",949.8
"1890","a","3","MinOfOriganumvulgare","DipteraSyrphidaeDensity",NA,"a3",949.8
"1891","a","3","MinOfParnassiapalustris","DipteraSyrphidaeDensity",NA,"a3",949.8
"1892","a","3","MinOfPastinacasativa","DipteraSyrphidaeDensity",NA,"a3",949.8
"1893","a","3","MinOfPeucedanumsp","DipteraSyrphidaeDensity",0.539243276651487,"a3",949.8
"1894","a","3","MinOfPhyteumaorbiculare","DipteraSyrphidaeDensity",NA,"a3",949.8
"1895","a","3","MinOfPimpinellasp","DipteraSyrphidaeDensity",0.572638729941336,"a3",949.8
"1896","a","3","MinOfPlantagolanceolata","DipteraSyrphidaeDensity",0.166842625099147,"a3",949.8
"1897","a","3","MinOfPlantagomajor","DipteraSyrphidaeDensity",NA,"a3",949.8
"1898","a","3","MinOfPlantagomedia","DipteraSyrphidaeDensity",0.429523539024772,"a3",949.8
"1899","a","3","MinOfPlantherabifolia","DipteraSyrphidaeDensity",NA,"a3",949.8
"1900","a","3","MinOfPlatantherachlorantha","DipteraSyrphidaeDensity",NA,"a3",949.8
"1901","a","3","MinOfPolygalaalpestris","DipteraSyrphidaeDensity",NA,"a3",949.8
"1902","a","3","MinOfPolygalacomosa","DipteraSyrphidaeDensity",NA,"a3",949.8
"1903","a","3","MinOfPolygalavulgaris","DipteraSyrphidaeDensity",NA,"a3",949.8
"1904","a","3","MinOfPolygonumaviculare","DipteraSyrphidaeDensity",0.355691056679179,"a3",949.8
"1905","a","3","MinOfPotentillaerecta","DipteraSyrphidaeDensity",0.672764227394359,"a3",949.8
"1906","a","3","MinOfPotentillasp","DipteraSyrphidaeDensity",0.0772357722668203,"a3",949.8
"1907","a","3","MinOfPrimulaveris","DipteraSyrphidaeDensity",NA,"a3",949.8
"1908","a","3","MinOfPrunellasp","DipteraSyrphidaeDensity",0.78770675579117,"a3",949.8
"1909","a","3","MinOfPulsatillasp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1910","a","3","MinOfRanunculussp","DipteraSyrphidaeDensity",0.5966044954154,"a3",949.8
"1911","a","3","MinOfRhinanthusminor","DipteraSyrphidaeDensity",NA,"a3",949.8
"1912","a","3","MinOfResedalutea","DipteraSyrphidaeDensity",NA,"a3",949.8
"1913","a","3","MinOfRosasp","DipteraSyrphidaeDensity",0.0505513969832158,"a3",949.8
"1914","a","3","MinOfRubussp","DipteraSyrphidaeDensity",0.267575322894691,"a3",949.8
"1915","a","3","MinOfRumexsp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1916","a","3","MinOfSalviapratensis","DipteraSyrphidaeDensity",0.532826595372714,"a3",949.8
"1917","a","3","MinOfSambucussp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1918","a","3","MinOfSanguisorbaminor","DipteraSyrphidaeDensity",NA,"a3",949.8
"1919","a","3","MinOfSaponariaocymoides.","DipteraSyrphidaeDensity",NA,"a3",949.8
"1920","a","3","MinOfSedumspyellow","DipteraSyrphidaeDensity",0.20731707287323,"a3",949.8
"1921","a","3","MinOfSedumalbum","DipteraSyrphidaeDensity",0.525824963859285,"a3",949.8
"1922","a","3","MinOfSeneciosp","DipteraSyrphidaeDensity",NA,"a3",949.8
"1923","a","3","MinOfSilenedioica","DipteraSyrphidaeDensity",NA,"a3",949.8
"1924","a","3","MinOfSilenenutans","DipteraSyrphidaeDensity",NA,"a3",949.8
"1925","a","3","MinOfSilenevulgaris","DipteraSyrphidaeDensity",0.556058221822958,"a3",949.8
"1926","a","3","MinOfSisymbriumofficinale","DipteraSyrphidaeDensity",NA,"a3",949.8
"1927","a","3","MinOfSolanumdulgamara","DipteraSyrphidaeDensity",0.0487804878544617,"a3",949.8
"1928","a","3","MinOfSolidagovirgaurea","DipteraSyrphidaeDensity",NA,"a3",949.8
