Meadow,Site,Elevation,Species1,Species2,Schoener
a,3,949.8,Atroba belladonna,ZDensityColeopteraTOTAL,
a,3,949.8,Bellis perennis,ZDensityColeopteraTOTAL,
a,3,949.8,Bistorta vivipara,ZDensityColeopteraTOTAL,
a,3,949.8,Capsella bursa-pastoris,ZDensityColeopteraTOTAL,
a,3,949.8,Carduus defloratus,ZDensityColeopteraTOTAL,
a,3,949.8,Carduus nutans,ZDensityColeopteraTOTAL,
a,3,949.8,Carlina vulgaris,ZDensityColeopteraTOTAL,
a,3,949.8,Centaurium sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Cephalanthera longifolia,ZDensityColeopteraTOTAL,
a,3,949.8,Chenopodium sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Cichorium intybus,ZDensityColeopteraTOTAL,
a,3,949.8,Cirsium arvense,ZDensityColeopteraTOTAL,
a,3,949.8,Coeglossum viride,ZDensityColeopteraTOTAL,
a,3,949.8,Convolvulus arvensis,ZDensityColeopteraTOTAL,
a,3,949.8,Conyza sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Crepis sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Crepis sp# 2,ZDensityColeopteraTOTAL,
a,3,949.8,Crepis/Hieracium,ZDensityColeopteraTOTAL,
a,3,949.8,Cuscuta europaeae,ZDensityColeopteraTOTAL,
a,3,949.8,Dianthus sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Epilobium sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Euphorbia cyparissias,ZDensityColeopteraTOTAL,
a,3,949.8,Fragaria sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Gentiana sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Gentiana verna,ZDensityColeopteraTOTAL,
a,3,949.8,Geranium sanguineum?,ZDensityColeopteraTOTAL,
a,3,949.8,Geranium sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Geranium sylvaticum,ZDensityColeopteraTOTAL,
a,3,949.8,Globularia cardiflora,ZDensityColeopteraTOTAL,
a,3,949.8,Gymnadenia conopsea,ZDensityColeopteraTOTAL,
a,3,949.8,Lamium album,ZDensityColeopteraTOTAL,
a,3,949.8,Lathyrus sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Maianthemum bifolium,ZDensityColeopteraTOTAL,
a,3,949.8,Malva neglecta,ZDensityColeopteraTOTAL,
a,3,949.8,Medicago minima,ZDensityColeopteraTOTAL,
a,3,949.8,Melampyrum sylvaticum,ZDensityColeopteraTOTAL,
a,3,949.8,Mycelis muralis,ZDensityColeopteraTOTAL,
a,3,949.8,Myosotes sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Neottia ovata,ZDensityColeopteraTOTAL,
a,3,949.8,Odontites luteus,ZDensityColeopteraTOTAL,
a,3,949.8,Onobrychis vicifolia,ZDensityColeopteraTOTAL,
a,3,949.8,Ophrus apifera,ZDensityColeopteraTOTAL,
a,3,949.8,Ophrus insectifera,ZDensityColeopteraTOTAL,
a,3,949.8,Orchis mascula,ZDensityColeopteraTOTAL,
a,3,949.8,Origanum vulgare,ZDensityColeopteraTOTAL,
a,3,949.8,Parnassia palustris,ZDensityColeopteraTOTAL,
a,3,949.8,Pastinaca sativa,ZDensityColeopteraTOTAL,
a,3,949.8,Phyteuma orbiculare,ZDensityColeopteraTOTAL,
a,3,949.8,Plantago major,ZDensityColeopteraTOTAL,
a,3,949.8,Planthera bifolia,ZDensityColeopteraTOTAL,
a,3,949.8,Platanthera chlorantha,ZDensityColeopteraTOTAL,
a,3,949.8,Polygala alpestris,ZDensityColeopteraTOTAL,
a,3,949.8,Polygala comosa,ZDensityColeopteraTOTAL,
a,3,949.8,Polygala vulgaris,ZDensityColeopteraTOTAL,
a,3,949.8,Primula veris,ZDensityColeopteraTOTAL,
a,3,949.8,Pulsatilla sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Reseda lutea,ZDensityColeopteraTOTAL,
a,3,949.8,Rhinanthus minor,ZDensityColeopteraTOTAL,
a,3,949.8,Rumex sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Sambucus sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Sanguisorba minor,ZDensityColeopteraTOTAL,
a,3,949.8,Saponaria ocymoides?,ZDensityColeopteraTOTAL,
a,3,949.8,Senecio sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Silene dioica,ZDensityColeopteraTOTAL,
a,3,949.8,Silene nutans,ZDensityColeopteraTOTAL,
a,3,949.8,Sisymbrium officinale,ZDensityColeopteraTOTAL,
a,3,949.8,Solidago virgaurea,ZDensityColeopteraTOTAL,
a,3,949.8,Spiranthes spiralis,ZDensityColeopteraTOTAL,
a,3,949.8,Stachys recta,ZDensityColeopteraTOTAL,
a,3,949.8,Thesium sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Tragopodon pratensis,ZDensityColeopteraTOTAL,
a,3,949.8,Trifolium badium,ZDensityColeopteraTOTAL,
a,3,949.8,Trifolium campestre,ZDensityColeopteraTOTAL,
a,3,949.8,Trolleis europaeus,ZDensityColeopteraTOTAL,
a,3,949.8,Vaccinium vitis-idaea,ZDensityColeopteraTOTAL,
a,3,949.8,Valeriana,ZDensityColeopteraTOTAL,
a,3,949.8,Verbena officinalis,ZDensityColeopteraTOTAL,
a,3,949.8,Veronica chamaedris,ZDensityColeopteraTOTAL,
a,3,949.8,Veronica officinalis,ZDensityColeopteraTOTAL,
a,3,949.8,Veronica sp#,ZDensityColeopteraTOTAL,
a,3,949.8,Vicia sepium,ZDensityColeopteraTOTAL,
a,3,949.8,Vincetoxicum hirundinaria,ZDensityColeopteraTOTAL,
a,3,949.8,Viola sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Acinos alpinus,ZDensityColeopteraTOTAL,
a,4,1002.8,Aconitum anthora,ZDensityColeopteraTOTAL,
a,4,1002.8,Aconitum napellus,ZDensityColeopteraTOTAL,
a,4,1002.8,Aegopodium podagraria,ZDensityColeopteraTOTAL,
a,4,1002.8,Ajuga pyramidalis,ZDensityColeopteraTOTAL,
a,4,1002.8,Ajuga reptans,ZDensityColeopteraTOTAL,
a,4,1002.8,Alchemilla sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Anacamptis pyramidalis,ZDensityColeopteraTOTAL,
a,4,1002.8,Anemone narcissiflora,ZDensityColeopteraTOTAL,
a,4,1002.8,Anthericum ramosum,ZDensityColeopteraTOTAL,
a,4,1002.8,Apiaceae sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Arnica montana,ZDensityColeopteraTOTAL,
a,4,1002.8,Aster amellus,ZDensityColeopteraTOTAL,
a,4,1002.8,Aster bellidiastrum,ZDensityColeopteraTOTAL,
a,4,1002.8,Atroba belladonna,ZDensityColeopteraTOTAL,
a,4,1002.8,Bistorta vivipara,ZDensityColeopteraTOTAL,
a,4,1002.8,Buphthalmum salicifolium,ZDensityColeopteraTOTAL,
a,4,1002.8,Capsella bursa-pastoris,ZDensityColeopteraTOTAL,
a,4,1002.8,Carduus defloratus,ZDensityColeopteraTOTAL,
a,4,1002.8,Carlina vulgaris,ZDensityColeopteraTOTAL,
a,4,1002.8,Cephalanthera longifolia,ZDensityColeopteraTOTAL,
a,4,1002.8,Chenopodium sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Cichorium intybus,ZDensityColeopteraTOTAL,
a,4,1002.8,Coeglossum viride,ZDensityColeopteraTOTAL,
a,4,1002.8,Convolvulus arvensis,ZDensityColeopteraTOTAL,
a,4,1002.8,Conyza sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Crepis sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Crepis sp# 2,ZDensityColeopteraTOTAL,
a,4,1002.8,Cuscuta europaeae,ZDensityColeopteraTOTAL,
a,4,1002.8,Dianthus sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Echium vulgare,ZDensityColeopteraTOTAL,
a,4,1002.8,Epilobium sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Euphorbia cyparissias,ZDensityColeopteraTOTAL,
a,4,1002.8,Fragaria sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Gentiana sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Geranium sanguineum?,ZDensityColeopteraTOTAL,
a,4,1002.8,Geranium sylvaticum,ZDensityColeopteraTOTAL,
a,4,1002.8,Globularia cardiflora,ZDensityColeopteraTOTAL,
a,4,1002.8,Globularia nudicaulis,ZDensityColeopteraTOTAL,
a,4,1002.8,Gymnadenia conopsea,ZDensityColeopteraTOTAL,
a,4,1002.8,Hippocrepis comosa,ZDensityColeopteraTOTAL,
a,4,1002.8,Lamium album,ZDensityColeopteraTOTAL,
a,4,1002.8,Lathyrus sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Ligustrum vulgare,ZDensityColeopteraTOTAL,
a,4,1002.8,Lotus maritimus,ZDensityColeopteraTOTAL,
a,4,1002.8,Maianthemum bifolium,ZDensityColeopteraTOTAL,
a,4,1002.8,Malva neglecta,ZDensityColeopteraTOTAL,
a,4,1002.8,Medicago minima,ZDensityColeopteraTOTAL,
a,4,1002.8,Mycelis muralis,ZDensityColeopteraTOTAL,
a,4,1002.8,Myosotes sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Neottia ovata,ZDensityColeopteraTOTAL,
a,4,1002.8,Odontites luteus,ZDensityColeopteraTOTAL,
a,4,1002.8,Onobrychis vicifolia,ZDensityColeopteraTOTAL,
a,4,1002.8,Ophrus apifera,ZDensityColeopteraTOTAL,
a,4,1002.8,Ophrus insectifera,ZDensityColeopteraTOTAL,
a,4,1002.8,Orchis mascula,ZDensityColeopteraTOTAL,
a,4,1002.8,Origanum vulgare,ZDensityColeopteraTOTAL,
a,4,1002.8,Pastinaca sativa,ZDensityColeopteraTOTAL,
a,4,1002.8,Phyteuma orbiculare,ZDensityColeopteraTOTAL,
a,4,1002.8,Plantago major,ZDensityColeopteraTOTAL,
a,4,1002.8,Planthera bifolia,ZDensityColeopteraTOTAL,
a,4,1002.8,Platanthera chlorantha,ZDensityColeopteraTOTAL,
a,4,1002.8,Polygala alpestris,ZDensityColeopteraTOTAL,
a,4,1002.8,Primula veris,ZDensityColeopteraTOTAL,
a,4,1002.8,Pulsatilla sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Reseda lutea,ZDensityColeopteraTOTAL,
a,4,1002.8,Rumex sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Sambucus sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Sanguisorba minor,ZDensityColeopteraTOTAL,
a,4,1002.8,Saponaria ocymoides?,ZDensityColeopteraTOTAL,
a,4,1002.8,Senecio sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Silene dioica,ZDensityColeopteraTOTAL,
a,4,1002.8,Silene nutans,ZDensityColeopteraTOTAL,
a,4,1002.8,Sisymbrium officinale,ZDensityColeopteraTOTAL,
a,4,1002.8,Solanum dulgamara,ZDensityColeopteraTOTAL,
a,4,1002.8,Solidago virgaurea,ZDensityColeopteraTOTAL,
a,4,1002.8,Spiranthes spiralis,ZDensityColeopteraTOTAL,
a,4,1002.8,Stachys recta,ZDensityColeopteraTOTAL,
a,4,1002.8,Taraxacum sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Teurium montanum,ZDensityColeopteraTOTAL,
a,4,1002.8,Thesium sp#,ZDensityColeopteraTOTAL,
a,4,1002.8,Tragopodon pratensis,ZDensityColeopteraTOTAL,
a,4,1002.8,Trifolium badium,ZDensityColeopteraTOTAL,
a,4,1002.8,Trifolium campestre,ZDensityColeopteraTOTAL,
a,4,1002.8,Trolleis europaeus,ZDensityColeopteraTOTAL,
a,4,1002.8,Vaccinium vitis-idaea,ZDensityColeopteraTOTAL,
a,4,1002.8,Valeriana,ZDensityColeopteraTOTAL,
a,4,1002.8,Verbena officinalis,ZDensityColeopteraTOTAL,
a,4,1002.8,Veronica officinalis,ZDensityColeopteraTOTAL,
a,4,1002.8,Vicia sepium,ZDensityColeopteraTOTAL,
a,4,1002.8,Viola sp#,ZDensityColeopteraTOTAL,
a,5,1001,Aconitum anthora,ZDensityColeopteraTOTAL,
a,5,1001,Aconitum napellus,ZDensityColeopteraTOTAL,
a,5,1001,Aegopodium podagraria,ZDensityColeopteraTOTAL,
a,5,1001,Ajuga pyramidalis,ZDensityColeopteraTOTAL,
a,5,1001,Ajuga reptans,ZDensityColeopteraTOTAL,
a,5,1001,Alchemilla sp#,ZDensityColeopteraTOTAL,
a,5,1001,Allium carinatum,ZDensityColeopteraTOTAL,
a,5,1001,Anacamptis pyramidalis,ZDensityColeopteraTOTAL,
a,5,1001,Anemone narcissiflora,ZDensityColeopteraTOTAL,
a,5,1001,Anthericum ramosum,ZDensityColeopteraTOTAL,
a,5,1001,Arnica montana,ZDensityColeopteraTOTAL,
a,5,1001,Aster amellus,ZDensityColeopteraTOTAL,
a,5,1001,Aster bellidiastrum,ZDensityColeopteraTOTAL,
a,5,1001,Bistorta vivipara,ZDensityColeopteraTOTAL,
a,5,1001,Buphthalmum salicifolium,ZDensityColeopteraTOTAL,
a,5,1001,Capsella bursa-pastoris,ZDensityColeopteraTOTAL,
a,5,1001,Carduus defloratus,ZDensityColeopteraTOTAL,
a,5,1001,Carlina vulgaris,ZDensityColeopteraTOTAL,
a,5,1001,Cephalanthera longifolia,ZDensityColeopteraTOTAL,
a,5,1001,Chenopodium sp#,ZDensityColeopteraTOTAL,
a,5,1001,Cichorium intybus,ZDensityColeopteraTOTAL,
a,5,1001,Cirsium arvense,ZDensityColeopteraTOTAL,
a,5,1001,Coeglossum viride,ZDensityColeopteraTOTAL,
a,5,1001,Convolvulus arvensis,ZDensityColeopteraTOTAL,
a,5,1001,Conyza sp#,ZDensityColeopteraTOTAL,
a,5,1001,Crepis sp#,ZDensityColeopteraTOTAL,
a,5,1001,Crepis sp# 2,ZDensityColeopteraTOTAL,
a,5,1001,Cuscuta europaeae,ZDensityColeopteraTOTAL,
a,5,1001,Dianthus sp#,ZDensityColeopteraTOTAL,
a,5,1001,Epilobium sp#,ZDensityColeopteraTOTAL,
a,5,1001,Fragaria sp#,ZDensityColeopteraTOTAL,
a,5,1001,Gentiana sp#,ZDensityColeopteraTOTAL,
a,5,1001,Geranium pusillum,ZDensityColeopteraTOTAL,
a,5,1001,Geranium sanguineum?,ZDensityColeopteraTOTAL,
a,5,1001,Geranium sylvaticum,ZDensityColeopteraTOTAL,
a,5,1001,Globularia cardiflora,ZDensityColeopteraTOTAL,
a,5,1001,Globularia nudicaulis,ZDensityColeopteraTOTAL,
a,5,1001,Gymnadenia conopsea,ZDensityColeopteraTOTAL,
a,5,1001,Lamium album,ZDensityColeopteraTOTAL,
a,5,1001,Lathyrus sp#,ZDensityColeopteraTOTAL,
a,5,1001,Maianthemum bifolium,ZDensityColeopteraTOTAL,
a,5,1001,Malva neglecta,ZDensityColeopteraTOTAL,
a,5,1001,Medicago minima,ZDensityColeopteraTOTAL,
a,5,1001,Melampyrum sylvaticum,ZDensityColeopteraTOTAL,
a,5,1001,Mycelis muralis,ZDensityColeopteraTOTAL,
a,5,1001,Myosotes sp#,ZDensityColeopteraTOTAL,
a,5,1001,Neottia ovata,ZDensityColeopteraTOTAL,
a,5,1001,Odontites luteus,ZDensityColeopteraTOTAL,
a,5,1001,Onobrychis vicifolia,ZDensityColeopteraTOTAL,
a,5,1001,Ophrus apifera,ZDensityColeopteraTOTAL,
a,5,1001,Ophrus insectifera,ZDensityColeopteraTOTAL,
a,5,1001,Orchis mascula,ZDensityColeopteraTOTAL,
a,5,1001,Origanum vulgare,ZDensityColeopteraTOTAL,
a,5,1001,Pastinaca sativa,ZDensityColeopteraTOTAL,
a,5,1001,Phyteuma orbiculare,ZDensityColeopteraTOTAL,
a,5,1001,Plantago major,ZDensityColeopteraTOTAL,
a,5,1001,Planthera bifolia,ZDensityColeopteraTOTAL,
a,5,1001,Platanthera chlorantha,ZDensityColeopteraTOTAL,
a,5,1001,Primula veris,ZDensityColeopteraTOTAL,
a,5,1001,Pulsatilla sp#,ZDensityColeopteraTOTAL,
a,5,1001,Reseda lutea,ZDensityColeopteraTOTAL,
a,5,1001,Rhinanthus minor,ZDensityColeopteraTOTAL,
a,5,1001,Rumex sp#,ZDensityColeopteraTOTAL,
a,5,1001,Sanguisorba minor,ZDensityColeopteraTOTAL,
a,5,1001,Saponaria ocymoides?,ZDensityColeopteraTOTAL,
a,5,1001,Senecio sp#,ZDensityColeopteraTOTAL,
a,5,1001,Silene dioica,ZDensityColeopteraTOTAL,
a,5,1001,Silene nutans,ZDensityColeopteraTOTAL,
a,5,1001,Sisymbrium officinale,ZDensityColeopteraTOTAL,
a,5,1001,Solidago virgaurea,ZDensityColeopteraTOTAL,
a,5,1001,Spiranthes spiralis,ZDensityColeopteraTOTAL,
a,5,1001,Stachys recta,ZDensityColeopteraTOTAL,
a,5,1001,Taraxacum sp#,ZDensityColeopteraTOTAL,
a,5,1001,Thesium sp#,ZDensityColeopteraTOTAL,
a,5,1001,Tragopodon pratensis,ZDensityColeopteraTOTAL,
a,5,1001,Trifolium badium,ZDensityColeopteraTOTAL,
a,5,1001,Trolleis europaeus,ZDensityColeopteraTOTAL,
a,5,1001,Vaccinium vitis-idaea,ZDensityColeopteraTOTAL,
a,5,1001,Valeriana,ZDensityColeopteraTOTAL,
a,5,1001,Verbena officinalis,ZDensityColeopteraTOTAL,
a,5,1001,Veronica officinalis,ZDensityColeopteraTOTAL,
a,5,1001,Veronica sp#,ZDensityColeopteraTOTAL,
a,5,1001,Veronica teucrium,ZDensityColeopteraTOTAL,
a,5,1001,Viola sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Acinos alpinus,ZDensityColeopteraTOTAL,
a,6,981.9,Aconitum anthora,ZDensityColeopteraTOTAL,
a,6,981.9,Aconitum napellus,ZDensityColeopteraTOTAL,
a,6,981.9,Aegopodium podagraria,ZDensityColeopteraTOTAL,
a,6,981.9,Ajuga pyramidalis,ZDensityColeopteraTOTAL,
a,6,981.9,Ajuga reptans,ZDensityColeopteraTOTAL,
a,6,981.9,Alchemilla sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Anacamptis pyramidalis,ZDensityColeopteraTOTAL,
a,6,981.9,Anemone narcissiflora,ZDensityColeopteraTOTAL,
a,6,981.9,Anthyllis vulneraria,ZDensityColeopteraTOTAL,
a,6,981.9,Apiaceae sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Arnica montana,ZDensityColeopteraTOTAL,
a,6,981.9,Aster amellus,ZDensityColeopteraTOTAL,
a,6,981.9,Aster bellidiastrum,ZDensityColeopteraTOTAL,
a,6,981.9,Atroba belladonna,ZDensityColeopteraTOTAL,
a,6,981.9,Bistorta vivipara,ZDensityColeopteraTOTAL,
a,6,981.9,Capsella bursa-pastoris,ZDensityColeopteraTOTAL,
a,6,981.9,Carduus defloratus,ZDensityColeopteraTOTAL,
a,6,981.9,Carduus nutans,ZDensityColeopteraTOTAL,
a,6,981.9,Carlina acaulis,ZDensityColeopteraTOTAL,
a,6,981.9,Carum carvi,ZDensityColeopteraTOTAL,
a,6,981.9,Centaurium sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Cephalanthera longifolia,ZDensityColeopteraTOTAL,
a,6,981.9,Cerastium sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Chenopodium sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Cichorium intybus,ZDensityColeopteraTOTAL,
a,6,981.9,Cirsium arvense,ZDensityColeopteraTOTAL,
a,6,981.9,Coeglossum viride,ZDensityColeopteraTOTAL,
a,6,981.9,Convolvulus arvensis,ZDensityColeopteraTOTAL,
a,6,981.9,Conyza sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Crepis sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Crepis sp# 2,ZDensityColeopteraTOTAL,
a,6,981.9,Crepis/Hieracium,ZDensityColeopteraTOTAL,
a,6,981.9,Cuscuta europaeae,ZDensityColeopteraTOTAL,
a,6,981.9,Dianthus sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Epilobium sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Euphorbia cyparissias,ZDensityColeopteraTOTAL,
a,6,981.9,Fragaria sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Galium sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Gentiana sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Geranium pusillum,ZDensityColeopteraTOTAL,
a,6,981.9,Geranium sanguineum?,ZDensityColeopteraTOTAL,
a,6,981.9,Geranium sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Geranium sylvaticum,ZDensityColeopteraTOTAL,
a,6,981.9,Globularia cardiflora,ZDensityColeopteraTOTAL,
a,6,981.9,Gymnadenia conopsea,ZDensityColeopteraTOTAL,
a,6,981.9,Hippocrepis comosa,ZDensityColeopteraTOTAL,
a,6,981.9,Lamium album,ZDensityColeopteraTOTAL,
a,6,981.9,Lathyrus pratensis,ZDensityColeopteraTOTAL,
a,6,981.9,Lathyrus sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Ligustrum vulgare,ZDensityColeopteraTOTAL,
a,6,981.9,Lotus maritimus,ZDensityColeopteraTOTAL,
a,6,981.9,Maianthemum bifolium,ZDensityColeopteraTOTAL,
a,6,981.9,Malva neglecta,ZDensityColeopteraTOTAL,
a,6,981.9,Medicago minima,ZDensityColeopteraTOTAL,
a,6,981.9,Melampyrum sylvaticum,ZDensityColeopteraTOTAL,
a,6,981.9,Mycelis muralis,ZDensityColeopteraTOTAL,
a,6,981.9,Myosotes sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Neottia ovata,ZDensityColeopteraTOTAL,
a,6,981.9,Onobrychis vicifolia,ZDensityColeopteraTOTAL,
a,6,981.9,Ophrus apifera,ZDensityColeopteraTOTAL,
a,6,981.9,Ophrus insectifera,ZDensityColeopteraTOTAL,
a,6,981.9,Orchis mascula,ZDensityColeopteraTOTAL,
a,6,981.9,Origanum vulgare,ZDensityColeopteraTOTAL,
a,6,981.9,Parnassia palustris,ZDensityColeopteraTOTAL,
a,6,981.9,Pastinaca sativa,ZDensityColeopteraTOTAL,
a,6,981.9,Phyteuma orbiculare,ZDensityColeopteraTOTAL,
a,6,981.9,Plantago major,ZDensityColeopteraTOTAL,
a,6,981.9,Planthera bifolia,ZDensityColeopteraTOTAL,
a,6,981.9,Platanthera chlorantha,ZDensityColeopteraTOTAL,
a,6,981.9,Polygala alpestris,ZDensityColeopteraTOTAL,
a,6,981.9,Polygala vulgaris,ZDensityColeopteraTOTAL,
a,6,981.9,Primula veris,ZDensityColeopteraTOTAL,
a,6,981.9,Pulsatilla sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Reseda lutea,ZDensityColeopteraTOTAL,
a,6,981.9,Rhinanthus minor,ZDensityColeopteraTOTAL,
a,6,981.9,Rumex sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Sambucus sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Sanguisorba minor,ZDensityColeopteraTOTAL,
a,6,981.9,Saponaria ocymoides?,ZDensityColeopteraTOTAL,
a,6,981.9,Sedum album,ZDensityColeopteraTOTAL,
a,6,981.9,Sedum sp# yellow,ZDensityColeopteraTOTAL,
a,6,981.9,Senecio sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Silene dioica,ZDensityColeopteraTOTAL,
a,6,981.9,Silene nutans,ZDensityColeopteraTOTAL,
a,6,981.9,Sisymbrium officinale,ZDensityColeopteraTOTAL,
a,6,981.9,Solanum dulgamara,ZDensityColeopteraTOTAL,
a,6,981.9,Spiranthes spiralis,ZDensityColeopteraTOTAL,
a,6,981.9,Stachys recta,ZDensityColeopteraTOTAL,
a,6,981.9,Taraxacum sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Thesium sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Tragopodon pratensis,ZDensityColeopteraTOTAL,
a,6,981.9,Trifolium badium,ZDensityColeopteraTOTAL,
a,6,981.9,Trifolium campestre,ZDensityColeopteraTOTAL,
a,6,981.9,Trolleis europaeus,ZDensityColeopteraTOTAL,
a,6,981.9,Urtica dioica,ZDensityColeopteraTOTAL,
a,6,981.9,Vaccinium vitis-idaea,ZDensityColeopteraTOTAL,
a,6,981.9,Valeriana,ZDensityColeopteraTOTAL,
a,6,981.9,Verbena officinalis,ZDensityColeopteraTOTAL,
a,6,981.9,Veronica chamaedris,ZDensityColeopteraTOTAL,
a,6,981.9,Veronica officinalis,ZDensityColeopteraTOTAL,
a,6,981.9,Veronica sp#,ZDensityColeopteraTOTAL,
a,6,981.9,Vicia cracca,ZDensityColeopteraTOTAL,
a,6,981.9,Vincetoxicum hirundinaria,ZDensityColeopteraTOTAL,
a,6,981.9,Viola sp#,ZDensityColeopteraTOTAL,
i,1,766.3,Acinos alpinus,ZDensityColeopteraTOTAL,
i,1,766.3,Aconitum anthora,ZDensityColeopteraTOTAL,
i,1,766.3,Aconitum napellus,ZDensityColeopteraTOTAL,
i,1,766.3,Aegopodium podagraria,ZDensityColeopteraTOTAL,
i,1,766.3,Ajuga pyramidalis,ZDensityColeopteraTOTAL,
i,1,766.3,Ajuga reptans,ZDensityColeopteraTOTAL,
i,1,766.3,Alchemilla sp#,ZDensityColeopteraTOTAL,
i,1,766.3,Anacamptis pyramidalis,ZDensityColeopteraTOTAL,
i,1,766.3,Anemone narcissiflora,ZDensityColeopteraTOTAL,
i,1,766.3,Anthyllis vulneraria,ZDensityColeopteraTOTAL,
i,1,766.3,Apiaceae sp#,ZDensityColeopteraTOTAL,
i,1,766.3,Arenaria/Linum ym#,ZDensityColeopteraTOTAL,
i,1,766.3,Arnica montana,ZDensityColeopteraTOTAL,
i,1,766.3,Aster bellidiastrum,ZDensityColeopteraTOTAL,
i,1,766.3,Bellis perennis,ZDensityColeopteraTOTAL,
i,1,766.3,Bistorta vivipara,ZDensityColeopteraTOTAL,
i,1,766.3,Capsella bursa-pastoris,ZDensityColeopteraTOTAL,
i,1,766.3,Carduus defloratus,ZDensityColeopteraTOTAL,
i,1,766.3,Carlina acaulis,ZDensityColeopteraTOTAL,
i,1,766.3,Carlina vulgaris,ZDensityColeopteraTOTAL,
i,1,766.3,Carum carvi,ZDensityColeopteraTOTAL,
i,1,766.3,Centaurium sp#,ZDensityColeopteraTOTAL,
i,1,766.3,Cephalanthera longifolia,ZDensityColeopteraTOTAL,
i,1,766.3,Chenopodium sp#,ZDensityColeopteraTOTAL,
i,1,766.3,Cichorium intybus,ZDensityColeopteraTOTAL,
i,1,766.3,Cirsium acaule,ZDensityColeopteraTOTAL,
i,1,766.3,Coeglossum viride,ZDensityColeopteraTOTAL,
i,1,766.3,Conyza sp#,ZDensityColeopteraTOTAL,
i,1,766.3,Crepis sp#,ZDensityColeopteraTOTAL,
i,1,766.3,Crepis sp# 2,ZDensityColeopteraTOTAL,
i,1,766.3,Crepis/Hieracium,ZDensityColeopteraTOTAL,
i,1,766.3,Cuscuta europaeae,ZDensityColeopteraTOTAL,
i,1,766.3,Dianthus sp#,ZDensityColeopteraTOTAL,
i,1,766.3,Epilobium sp#,ZDensityColeopteraTOTAL,
i,1,766.3,Euphrasia sp,ZDensityColeopteraTOTAL,
i,1,766.3,Fragaria sp#,ZDensityColeopteraTOTAL,
i,1,766.3,Gentiana sp#,ZDensityColeopteraTOTAL,
i,1,766.3,Gentiana verna,ZDensityColeopteraTOTAL,
i,1,766.3,Geranium pusillum,ZDensityColeopteraTOTAL,
i,1,766.3,Geranium sylvaticum,ZDensityColeopteraTOTAL,
i,1,766.3,Globularia cardiflora,ZDensityColeopteraTOTAL,
